,a,b,c,d,e,f,g,h,i,j,k,teams_playing,date_played
0,info,team,Australia,,,,,,,,,Australia_India,2016/01/15
1,info,team,India,,,,,,,,,Australia_India,2016/01/15
2,info,gender,male,,,,,,,,,Australia_India,2016/01/15
3,info,season,2015/16,,,,,,,,,Australia_India,2016/01/15
4,info,date,2016/01/15,,,,,,,,,Australia_India,2016/01/15
5,info,series,India in Australia ODI Series,,,,,,,,,Australia_India,2016/01/15
6,info,match_number,2,,,,,,,,,Australia_India,2016/01/15
7,info,venue,"Brisbane Cricket Ground, Woolloongabba",,,,,,,,,Australia_India,2016/01/15
8,info,city,Brisbane,,,,,,,,,Australia_India,2016/01/15
9,info,toss_winner,India,,,,,,,,,Australia_India,2016/01/15
10,info,toss_decision,bat,,,,,,,,,Australia_India,2016/01/15
11,info,player_of_match,RG Sharma,,,,,,,,,Australia_India,2016/01/15
12,info,umpire,RA Kettleborough,,,,,,,,,Australia_India,2016/01/15
13,info,umpire,MD Martell,,,,,,,,,Australia_India,2016/01/15
14,info,reserve_umpire,SAJ Craig,,,,,,,,,Australia_India,2016/01/15
15,info,tv_umpire,SD Fry,,,,,,,,,Australia_India,2016/01/15
16,info,match_referee,JJ Crowe,,,,,,,,,Australia_India,2016/01/15
17,info,winner,Australia,,,,,,,,,Australia_India,2016/01/15
18,info,winner_wickets,7,,,,,,,,,Australia_India,2016/01/15
