,a,b,c,d,e,f,g,h,i,j,k,teams_playing,date_played
0,info,team,India,,,,,,,,,India_Australia,2011/03/24
1,info,team,Australia,,,,,,,,,India_Australia,2011/03/24
2,info,gender,male,,,,,,,,,India_Australia,2011/03/24
3,info,season,2010/11,,,,,,,,,India_Australia,2011/03/24
4,info,date,2011/03/24,,,,,,,,,India_Australia,2011/03/24
5,info,competition,ICC Cricket World Cup,,,,,,,,,India_Australia,2011/03/24
6,info,venue,"Sardar Patel Stadium, Motera",,,,,,,,,India_Australia,2011/03/24
7,info,city,Ahmedabad,,,,,,,,,India_Australia,2011/03/24
8,info,toss_winner,Australia,,,,,,,,,India_Australia,2011/03/24
9,info,toss_decision,bat,,,,,,,,,India_Australia,2011/03/24
10,info,player_of_match,Yuvraj Singh,,,,,,,,,India_Australia,2011/03/24
11,info,umpire,M Erasmus,,,,,,,,,India_Australia,2011/03/24
12,info,umpire,IJ Gould,,,,,,,,,India_Australia,2011/03/24
13,info,reserve_umpire,Asad Rauf,,,,,,,,,India_Australia,2011/03/24
14,info,tv_umpire,RA Kettleborough,,,,,,,,,India_Australia,2011/03/24
15,info,match_referee,RS Madugalle,,,,,,,,,India_Australia,2011/03/24
16,info,winner,India,,,,,,,,,India_Australia,2011/03/24
17,info,winner_wickets,5,,,,,,,,,India_Australia,2011/03/24
