,a,b,c,d,e,f,g,h,i,j,k,teams_playing,date_played
0,info,team,Australia,,,,,,,,,Australia_India,2015/03/26
1,info,team,India,,,,,,,,,Australia_India,2015/03/26
2,info,gender,male,,,,,,,,,Australia_India,2015/03/26
3,info,season,2014/15,,,,,,,,,Australia_India,2015/03/26
4,info,date,2015/03/26,,,,,,,,,Australia_India,2015/03/26
5,info,competition,ICC Cricket World Cup,,,,,,,,,Australia_India,2015/03/26
6,info,venue,Sydney Cricket Ground,,,,,,,,,Australia_India,2015/03/26
7,info,city,,,,,,,,,,Australia_India,2015/03/26
8,info,toss_winner,Australia,,,,,,,,,Australia_India,2015/03/26
9,info,toss_decision,bat,,,,,,,,,Australia_India,2015/03/26
10,info,player_of_match,SPD Smith,,,,,,,,,Australia_India,2015/03/26
11,info,umpire,HDPK Dharmasena,,,,,,,,,Australia_India,2015/03/26
12,info,umpire,RA Kettleborough,,,,,,,,,Australia_India,2015/03/26
13,info,reserve_umpire,RK Illingworth,,,,,,,,,Australia_India,2015/03/26
14,info,tv_umpire,M Erasmus,,,,,,,,,Australia_India,2015/03/26
15,info,match_referee,RS Madugalle,,,,,,,,,Australia_India,2015/03/26
16,info,winner,Australia,,,,,,,,,Australia_India,2015/03/26
17,info,winner_runs,95,,,,,,,,,Australia_India,2015/03/26
