,a,b,c,d,e,f,g,h,i,j,k,teams_playing,date_played
0,info,team,Australia,,,,,,,,,Australia_India,2016/01/23
1,info,team,India,,,,,,,,,Australia_India,2016/01/23
2,info,gender,male,,,,,,,,,Australia_India,2016/01/23
3,info,season,2015/16,,,,,,,,,Australia_India,2016/01/23
4,info,date,2016/01/23,,,,,,,,,Australia_India,2016/01/23
5,info,series,India in Australia ODI Series,,,,,,,,,Australia_India,2016/01/23
6,info,match_number,5,,,,,,,,,Australia_India,2016/01/23
7,info,venue,Sydney Cricket Ground,,,,,,,,,Australia_India,2016/01/23
8,info,city,,,,,,,,,,Australia_India,2016/01/23
9,info,toss_winner,India,,,,,,,,,Australia_India,2016/01/23
10,info,toss_decision,field,,,,,,,,,Australia_India,2016/01/23
11,info,player_of_match,MK Pandey,,,,,,,,,Australia_India,2016/01/23
12,info,umpire,RA Kettleborough,,,,,,,,,Australia_India,2016/01/23
13,info,umpire,P Wilson,,,,,,,,,Australia_India,2016/01/23
14,info,reserve_umpire,GA Abood,,,,,,,,,Australia_India,2016/01/23
15,info,tv_umpire,JD Ward,,,,,,,,,Australia_India,2016/01/23
16,info,match_referee,JJ Crowe,,,,,,,,,Australia_India,2016/01/23
17,info,winner,India,,,,,,,,,Australia_India,2016/01/23
18,info,winner_wickets,6,,,,,,,,,Australia_India,2016/01/23
