,a,b,c,d,e,f,g,h,i,j,k,teams_playing,date_played
0,info,team,India,,,,,,,,,India_Australia,2009/11/08
1,info,team,Australia,,,,,,,,,India_Australia,2009/11/08
2,info,gender,male,,,,,,,,,India_Australia,2009/11/08
3,info,season,2009/10,,,,,,,,,India_Australia,2009/11/08
4,info,date,2009/11/08,,,,,,,,,India_Australia,2009/11/08
5,info,series,Australia in India ODI Series,,,,,,,,,India_Australia,2009/11/08
6,info,match_number,6,,,,,,,,,India_Australia,2009/11/08
7,info,venue,Nehru Stadium,,,,,,,,,India_Australia,2009/11/08
8,info,city,Guwahati,,,,,,,,,India_Australia,2009/11/08
9,info,toss_winner,India,,,,,,,,,India_Australia,2009/11/08
10,info,toss_decision,bat,,,,,,,,,India_Australia,2009/11/08
11,info,player_of_match,DE Bollinger,,,,,,,,,India_Australia,2009/11/08
12,info,umpire,EAR de Silva,,,,,,,,,India_Australia,2009/11/08
13,info,umpire,SK Tarapore,,,,,,,,,India_Australia,2009/11/08
14,info,reserve_umpire,S Ravi,,,,,,,,,India_Australia,2009/11/08
15,info,tv_umpire,SS Hazare,,,,,,,,,India_Australia,2009/11/08
16,info,match_referee,BC Broad,,,,,,,,,India_Australia,2009/11/08
17,info,winner,Australia,,,,,,,,,India_Australia,2009/11/08
18,info,winner_wickets,6,,,,,,,,,India_Australia,2009/11/08
