,a,b,c,d,e,f,g,h,i,j,k,teams_playing,date_played
0,info,team,India,,,,,,,,,India_Australia,2009/11/05
1,info,team,Australia,,,,,,,,,India_Australia,2009/11/05
2,info,gender,male,,,,,,,,,India_Australia,2009/11/05
3,info,season,2009/10,,,,,,,,,India_Australia,2009/11/05
4,info,date,2009/11/05,,,,,,,,,India_Australia,2009/11/05
5,info,series,Australia in India ODI Series,,,,,,,,,India_Australia,2009/11/05
6,info,match_number,5,,,,,,,,,India_Australia,2009/11/05
7,info,venue,"Rajiv Gandhi International Stadium, Uppal",,,,,,,,,India_Australia,2009/11/05
8,info,city,Hyderabad,,,,,,,,,India_Australia,2009/11/05
9,info,toss_winner,Australia,,,,,,,,,India_Australia,2009/11/05
10,info,toss_decision,bat,,,,,,,,,India_Australia,2009/11/05
11,info,player_of_match,SR Tendulkar,,,,,,,,,India_Australia,2009/11/05
12,info,umpire,EAR de Silva,,,,,,,,,India_Australia,2009/11/05
13,info,umpire,SK Tarapore,,,,,,,,,India_Australia,2009/11/05
14,info,reserve_umpire,S Ravi,,,,,,,,,India_Australia,2009/11/05
15,info,tv_umpire,SS Hazare,,,,,,,,,India_Australia,2009/11/05
16,info,match_referee,BC Broad,,,,,,,,,India_Australia,2009/11/05
17,info,winner,Australia,,,,,,,,,India_Australia,2009/11/05
18,info,winner_runs,3,,,,,,,,,India_Australia,2009/11/05
