,a,b,c,d,e,f,g,h,i,j,k,teams_playing,date_played
0,info,team,Australia,,,,,,,,,Australia_India,2015/01/26
1,info,team,India,,,,,,,,,Australia_India,2015/01/26
2,info,gender,male,,,,,,,,,Australia_India,2015/01/26
3,info,season,2014/15,,,,,,,,,Australia_India,2015/01/26
4,info,date,2015/01/26,,,,,,,,,Australia_India,2015/01/26
5,info,series,Carlton Mid One-Day International Tri-Series,,,,,,,,,Australia_India,2015/01/26
6,info,match_number,5,,,,,,,,,Australia_India,2015/01/26
7,info,venue,Sydney Cricket Ground,,,,,,,,,Australia_India,2015/01/26
8,info,city,,,,,,,,,,Australia_India,2015/01/26
9,info,toss_winner,Australia,,,,,,,,,Australia_India,2015/01/26
10,info,toss_decision,field,,,,,,,,,Australia_India,2015/01/26
11,info,umpire,M Erasmus,,,,,,,,,Australia_India,2015/01/26
12,info,umpire,P Wilson,,,,,,,,,Australia_India,2015/01/26
13,info,reserve_umpire,GA Abood,,,,,,,,,Australia_India,2015/01/26
14,info,tv_umpire,MD Martell,,,,,,,,,Australia_India,2015/01/26
15,info,match_referee,AJ Pycroft,,,,,,,,,Australia_India,2015/01/26
16,info,outcome,no result,,,,,,,,,Australia_India,2015/01/26
