,a,b,c,d,e,f,g,h,i,j,k,teams_playing,date_played
0,info,team,India,,,,,,,,,India_Australia,2009/10/31
1,info,team,Australia,,,,,,,,,India_Australia,2009/10/31
2,info,gender,male,,,,,,,,,India_Australia,2009/10/31
3,info,season,2009/10,,,,,,,,,India_Australia,2009/10/31
4,info,date,2009/10/31,,,,,,,,,India_Australia,2009/10/31
5,info,series,Australia in India ODI Series,,,,,,,,,India_Australia,2009/10/31
6,info,match_number,3,,,,,,,,,India_Australia,2009/10/31
7,info,venue,Feroz Shah Kotla,,,,,,,,,India_Australia,2009/10/31
8,info,city,Delhi,,,,,,,,,India_Australia,2009/10/31
9,info,toss_winner,Australia,,,,,,,,,India_Australia,2009/10/31
10,info,toss_decision,bat,,,,,,,,,India_Australia,2009/10/31
11,info,player_of_match,Yuvraj Singh,,,,,,,,,India_Australia,2009/10/31
12,info,umpire,SS Hazare,,,,,,,,,India_Australia,2009/10/31
13,info,umpire,AM Saheba,,,,,,,,,India_Australia,2009/10/31
14,info,reserve_umpire,S Asnani,,,,,,,,,India_Australia,2009/10/31
15,info,tv_umpire,SK Tarapore,,,,,,,,,India_Australia,2009/10/31
16,info,match_referee,BC Broad,,,,,,,,,India_Australia,2009/10/31
17,info,winner,India,,,,,,,,,India_Australia,2009/10/31
18,info,winner_wickets,6,,,,,,,,,India_Australia,2009/10/31
