,a,b,c,d,e,f,g,h,i,j,k,teams_playing,date_played
0,info,team,India,,,,,,,,,India_Australia,2009/11/02
1,info,team,Australia,,,,,,,,,India_Australia,2009/11/02
2,info,gender,male,,,,,,,,,India_Australia,2009/11/02
3,info,season,2009/10,,,,,,,,,India_Australia,2009/11/02
4,info,date,2009/11/02,,,,,,,,,India_Australia,2009/11/02
5,info,series,Australia in India ODI Series,,,,,,,,,India_Australia,2009/11/02
6,info,match_number,4,,,,,,,,,India_Australia,2009/11/02
7,info,venue,"Punjab Cricket Association Stadium, Mohali",,,,,,,,,India_Australia,2009/11/02
8,info,city,Chandigarh,,,,,,,,,India_Australia,2009/11/02
9,info,toss_winner,India,,,,,,,,,India_Australia,2009/11/02
10,info,toss_decision,field,,,,,,,,,India_Australia,2009/11/02
11,info,player_of_match,SR Watson,,,,,,,,,India_Australia,2009/11/02
12,info,umpire,EAR de Silva,,,,,,,,,India_Australia,2009/11/02
13,info,umpire,AM Saheba,,,,,,,,,India_Australia,2009/11/02
14,info,reserve_umpire,S Asnani,,,,,,,,,India_Australia,2009/11/02
15,info,tv_umpire,SS Hazare,,,,,,,,,India_Australia,2009/11/02
16,info,match_referee,BC Broad,,,,,,,,,India_Australia,2009/11/02
17,info,winner,Australia,,,,,,,,,India_Australia,2009/11/02
18,info,winner_runs,24,,,,,,,,,India_Australia,2009/11/02
