,a,b,c,d,e,f,g,h,i,j,k,teams_playing,date_played
0,info,team,India,,,,,,,,,India_Australia,2010/10/20
1,info,team,Australia,,,,,,,,,India_Australia,2010/10/20
2,info,gender,male,,,,,,,,,India_Australia,2010/10/20
3,info,season,2010/11,,,,,,,,,India_Australia,2010/10/20
4,info,date,2010/10/20,,,,,,,,,India_Australia,2010/10/20
5,info,series,Australia in India ODI Series,,,,,,,,,India_Australia,2010/10/20
6,info,match_number,2,,,,,,,,,India_Australia,2010/10/20
7,info,venue,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,,,,,,,,,India_Australia,2010/10/20
8,info,city,Visakhapatnam,,,,,,,,,India_Australia,2010/10/20
9,info,toss_winner,India,,,,,,,,,India_Australia,2010/10/20
10,info,toss_decision,field,,,,,,,,,India_Australia,2010/10/20
11,info,player_of_match,V Kohli,,,,,,,,,India_Australia,2010/10/20
12,info,umpire,BF Bowden,,,,,,,,,India_Australia,2010/10/20
13,info,umpire,SK Tarapore,,,,,,,,,India_Australia,2010/10/20
14,info,reserve_umpire,C Shamshuddin,,,,,,,,,India_Australia,2010/10/20
15,info,tv_umpire,S Asnani,,,,,,,,,India_Australia,2010/10/20
16,info,match_referee,BC Broad,,,,,,,,,India_Australia,2010/10/20
17,info,winner,India,,,,,,,,,India_Australia,2010/10/20
18,info,winner_wickets,5,,,,,,,,,India_Australia,2010/10/20
