,a,b,c,d,e,f,g,h,i,j,k,teams_playing,date_played
0,info,team,Australia,,,,,,,,,Australia_India,2016/01/12
1,info,team,India,,,,,,,,,Australia_India,2016/01/12
2,info,gender,male,,,,,,,,,Australia_India,2016/01/12
3,info,season,2015/16,,,,,,,,,Australia_India,2016/01/12
4,info,date,2016/01/12,,,,,,,,,Australia_India,2016/01/12
5,info,series,India in Australia ODI Series,,,,,,,,,Australia_India,2016/01/12
6,info,match_number,1,,,,,,,,,Australia_India,2016/01/12
7,info,venue,Western Australia Cricket Association Ground,,,,,,,,,Australia_India,2016/01/12
8,info,city,Perth,,,,,,,,,Australia_India,2016/01/12
9,info,toss_winner,India,,,,,,,,,Australia_India,2016/01/12
10,info,toss_decision,bat,,,,,,,,,Australia_India,2016/01/12
11,info,player_of_match,SPD Smith,,,,,,,,,Australia_India,2016/01/12
12,info,umpire,SD Fry,,,,,,,,,Australia_India,2016/01/12
13,info,umpire,RA Kettleborough,,,,,,,,,Australia_India,2016/01/12
14,info,reserve_umpire,GC Joshua,,,,,,,,,Australia_India,2016/01/12
15,info,tv_umpire,MD Martell,,,,,,,,,Australia_India,2016/01/12
16,info,match_referee,JJ Crowe,,,,,,,,,Australia_India,2016/01/12
17,info,winner,Australia,,,,,,,,,Australia_India,2016/01/12
18,info,winner_wickets,5,,,,,,,,,Australia_India,2016/01/12
