,a,b,c,d,e,f,g,h,i,j,k,teams_playing,date_played
111,ball,1,15.4,Australia,GJ Maxwell,GJ Bailey,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/23
112,ball,1,15.5,Australia,GJ Maxwell,GJ Bailey,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/23
113,ball,1,15.6,Australia,GJ Maxwell,GJ Bailey,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/23
114,ball,1,16.1,Australia,GJ Bailey,GJ Maxwell,R Ashwin,0.0,0.0,,,India_Australia,2013/10/23
115,ball,1,16.2,Australia,GJ Bailey,GJ Maxwell,R Ashwin,0.0,0.0,,,India_Australia,2013/10/23
116,ball,1,16.3,Australia,GJ Bailey,GJ Maxwell,R Ashwin,0.0,0.0,,,India_Australia,2013/10/23
117,ball,1,16.4,Australia,GJ Bailey,GJ Maxwell,R Ashwin,1.0,0.0,,,India_Australia,2013/10/23
118,ball,1,16.5,Australia,GJ Maxwell,GJ Bailey,R Ashwin,1.0,0.0,,,India_Australia,2013/10/23
119,ball,1,16.6,Australia,GJ Bailey,GJ Maxwell,R Ashwin,2.0,0.0,,,India_Australia,2013/10/23
120,ball,1,17.1,Australia,GJ Maxwell,GJ Bailey,R Vinay Kumar,4.0,0.0,,,India_Australia,2013/10/23
121,ball,1,17.2,Australia,GJ Maxwell,GJ Bailey,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/23
122,ball,1,17.3,Australia,GJ Maxwell,GJ Bailey,R Vinay Kumar,1.0,0.0,,,India_Australia,2013/10/23
123,ball,1,17.4,Australia,GJ Bailey,GJ Maxwell,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/23
124,ball,1,17.5,Australia,GJ Bailey,GJ Maxwell,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/23
125,ball,1,17.6,Australia,GJ Bailey,GJ Maxwell,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/23
126,ball,1,18.1,Australia,GJ Maxwell,GJ Bailey,R Ashwin,1.0,0.0,,,India_Australia,2013/10/23
127,ball,1,18.2,Australia,GJ Bailey,GJ Maxwell,R Ashwin,0.0,0.0,,,India_Australia,2013/10/23
128,ball,1,18.3,Australia,GJ Bailey,GJ Maxwell,R Ashwin,1.0,0.0,,,India_Australia,2013/10/23
129,ball,1,18.4,Australia,GJ Maxwell,GJ Bailey,R Ashwin,1.0,0.0,,,India_Australia,2013/10/23
130,ball,1,18.5,Australia,GJ Bailey,GJ Maxwell,R Ashwin,1.0,0.0,,,India_Australia,2013/10/23
131,ball,1,18.6,Australia,GJ Maxwell,GJ Bailey,R Ashwin,0.0,1.0,,,India_Australia,2013/10/23
132,ball,1,18.7,Australia,GJ Maxwell,GJ Bailey,R Ashwin,0.0,0.0,,,India_Australia,2013/10/23
133,ball,1,19.1,Australia,GJ Bailey,GJ Maxwell,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/23
134,ball,1,19.2,Australia,GJ Bailey,GJ Maxwell,R Vinay Kumar,1.0,0.0,,,India_Australia,2013/10/23
135,ball,1,19.3,Australia,GJ Maxwell,GJ Bailey,R Vinay Kumar,4.0,0.0,,,India_Australia,2013/10/23
136,ball,1,19.4,Australia,GJ Maxwell,GJ Bailey,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/23
137,ball,1,19.5,Australia,GJ Maxwell,GJ Bailey,R Vinay Kumar,1.0,0.0,,,India_Australia,2013/10/23
138,ball,1,19.6,Australia,GJ Bailey,GJ Maxwell,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/23
139,ball,1,20.1,Australia,GJ Maxwell,GJ Bailey,R Ashwin,1.0,0.0,,,India_Australia,2013/10/23
140,ball,1,20.2,Australia,GJ Bailey,GJ Maxwell,R Ashwin,1.0,0.0,,,India_Australia,2013/10/23
141,ball,1,20.3,Australia,GJ Maxwell,GJ Bailey,R Ashwin,0.0,0.0,,,India_Australia,2013/10/23
142,ball,1,20.4,Australia,GJ Maxwell,GJ Bailey,R Ashwin,1.0,0.0,,,India_Australia,2013/10/23
143,ball,1,20.5,Australia,GJ Bailey,GJ Maxwell,R Ashwin,0.0,0.0,,,India_Australia,2013/10/23
144,ball,1,20.6,Australia,GJ Bailey,GJ Maxwell,R Ashwin,1.0,0.0,,,India_Australia,2013/10/23
145,ball,1,21.1,Australia,GJ Bailey,GJ Maxwell,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/23
146,ball,1,21.2,Australia,GJ Maxwell,GJ Bailey,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/23
147,ball,1,21.3,Australia,GJ Maxwell,GJ Bailey,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/23
148,ball,1,21.4,Australia,GJ Maxwell,GJ Bailey,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/23
149,ball,1,21.5,Australia,GJ Bailey,GJ Maxwell,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/23
150,ball,1,21.6,Australia,GJ Bailey,GJ Maxwell,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/23
151,ball,1,22.1,Australia,GJ Maxwell,GJ Bailey,R Ashwin,6.0,0.0,,,India_Australia,2013/10/23
152,ball,1,22.2,Australia,GJ Maxwell,GJ Bailey,R Ashwin,0.0,0.0,,,India_Australia,2013/10/23
153,ball,1,22.3,Australia,GJ Maxwell,GJ Bailey,R Ashwin,0.0,0.0,,,India_Australia,2013/10/23
154,ball,1,22.4,Australia,GJ Maxwell,GJ Bailey,R Ashwin,0.0,0.0,,,India_Australia,2013/10/23
155,ball,1,22.5,Australia,GJ Maxwell,GJ Bailey,R Ashwin,0.0,0.0,,,India_Australia,2013/10/23
156,ball,1,22.6,Australia,GJ Maxwell,GJ Bailey,R Ashwin,0.0,0.0,,,India_Australia,2013/10/23
157,ball,1,23.1,Australia,GJ Bailey,GJ Maxwell,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/23
158,ball,1,23.2,Australia,GJ Bailey,GJ Maxwell,RA Jadeja,2.0,0.0,,,India_Australia,2013/10/23
159,ball,1,23.3,Australia,GJ Bailey,GJ Maxwell,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/23
160,ball,1,23.4,Australia,GJ Bailey,GJ Maxwell,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/23
161,ball,1,23.5,Australia,GJ Bailey,GJ Maxwell,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/23
162,ball,1,23.6,Australia,GJ Bailey,GJ Maxwell,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/23
163,ball,1,24.1,Australia,GJ Bailey,GJ Maxwell,R Ashwin,1.0,0.0,,,India_Australia,2013/10/23
164,ball,1,24.2,Australia,GJ Maxwell,GJ Bailey,R Ashwin,1.0,0.0,,,India_Australia,2013/10/23
165,ball,1,24.3,Australia,GJ Bailey,GJ Maxwell,R Ashwin,6.0,0.0,,,India_Australia,2013/10/23
166,ball,1,24.4,Australia,GJ Bailey,GJ Maxwell,R Ashwin,1.0,0.0,,,India_Australia,2013/10/23
167,ball,1,24.5,Australia,GJ Maxwell,GJ Bailey,R Ashwin,1.0,0.0,,,India_Australia,2013/10/23
168,ball,1,24.6,Australia,GJ Bailey,GJ Maxwell,R Ashwin,0.0,0.0,,,India_Australia,2013/10/23
169,ball,1,25.1,Australia,GJ Maxwell,GJ Bailey,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/23
170,ball,1,25.2,Australia,GJ Bailey,GJ Maxwell,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/23
171,ball,1,25.3,Australia,GJ Maxwell,GJ Bailey,RA Jadeja,2.0,0.0,,,India_Australia,2013/10/23
172,ball,1,25.4,Australia,GJ Maxwell,GJ Bailey,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/23
173,ball,1,25.5,Australia,GJ Maxwell,GJ Bailey,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/23
174,ball,1,25.6,Australia,GJ Bailey,GJ Maxwell,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/23
175,ball,1,26.1,Australia,GJ Maxwell,GJ Bailey,Yuvraj Singh,0.0,0.0,,,India_Australia,2013/10/23
176,ball,1,26.2,Australia,GJ Maxwell,GJ Bailey,Yuvraj Singh,1.0,0.0,,,India_Australia,2013/10/23
177,ball,1,26.3,Australia,GJ Bailey,GJ Maxwell,Yuvraj Singh,4.0,0.0,,,India_Australia,2013/10/23
178,ball,1,26.4,Australia,GJ Bailey,GJ Maxwell,Yuvraj Singh,1.0,0.0,,,India_Australia,2013/10/23
179,ball,1,26.5,Australia,GJ Maxwell,GJ Bailey,Yuvraj Singh,2.0,0.0,,,India_Australia,2013/10/23
180,ball,1,26.6,Australia,GJ Maxwell,GJ Bailey,Yuvraj Singh,4.0,0.0,,,India_Australia,2013/10/23
181,ball,1,27.1,Australia,GJ Bailey,GJ Maxwell,JD Unadkat,2.0,0.0,,,India_Australia,2013/10/23
182,ball,1,27.2,Australia,GJ Bailey,GJ Maxwell,JD Unadkat,2.0,0.0,,,India_Australia,2013/10/23
183,ball,1,27.3,Australia,GJ Bailey,GJ Maxwell,JD Unadkat,1.0,0.0,,,India_Australia,2013/10/23
184,ball,1,27.4,Australia,GJ Maxwell,GJ Bailey,JD Unadkat,4.0,0.0,,,India_Australia,2013/10/23
185,ball,1,27.5,Australia,GJ Maxwell,GJ Bailey,JD Unadkat,2.0,0.0,,,India_Australia,2013/10/23
186,ball,1,27.6,Australia,GJ Maxwell,GJ Bailey,JD Unadkat,1.0,0.0,,,India_Australia,2013/10/23
187,ball,1,28.1,Australia,GJ Maxwell,GJ Bailey,SK Raina,1.0,0.0,,,India_Australia,2013/10/23
188,ball,1,28.2,Australia,GJ Bailey,GJ Maxwell,SK Raina,1.0,0.0,,,India_Australia,2013/10/23
189,ball,1,28.3,Australia,GJ Maxwell,GJ Bailey,SK Raina,0.0,0.0,,,India_Australia,2013/10/23
190,ball,1,28.4,Australia,GJ Maxwell,GJ Bailey,SK Raina,1.0,0.0,,,India_Australia,2013/10/23
191,ball,1,28.5,Australia,GJ Bailey,GJ Maxwell,SK Raina,2.0,0.0,,,India_Australia,2013/10/23
192,ball,1,28.6,Australia,GJ Bailey,GJ Maxwell,SK Raina,0.0,0.0,,,India_Australia,2013/10/23
193,ball,1,29.1,Australia,GJ Maxwell,GJ Bailey,RA Jadeja,6.0,0.0,,,India_Australia,2013/10/23
194,ball,1,29.2,Australia,GJ Maxwell,GJ Bailey,RA Jadeja,2.0,0.0,,,India_Australia,2013/10/23
195,ball,1,29.3,Australia,GJ Maxwell,GJ Bailey,RA Jadeja,2.0,0.0,,,India_Australia,2013/10/23
196,ball,1,29.4,Australia,GJ Maxwell,GJ Bailey,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/23
197,ball,1,29.5,Australia,GJ Bailey,GJ Maxwell,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/23
198,ball,1,29.6,Australia,GJ Bailey,GJ Maxwell,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/23
199,ball,1,30.1,Australia,GJ Maxwell,GJ Bailey,SK Raina,1.0,0.0,,,India_Australia,2013/10/23
200,ball,1,30.2,Australia,GJ Bailey,GJ Maxwell,SK Raina,1.0,0.0,,,India_Australia,2013/10/23
201,ball,1,30.3,Australia,GJ Maxwell,GJ Bailey,SK Raina,1.0,0.0,,,India_Australia,2013/10/23
202,ball,1,30.4,Australia,GJ Bailey,GJ Maxwell,SK Raina,1.0,0.0,,,India_Australia,2013/10/23
203,ball,1,30.5,Australia,GJ Maxwell,GJ Bailey,SK Raina,0.0,0.0,,,India_Australia,2013/10/23
204,ball,1,30.6,Australia,GJ Maxwell,GJ Bailey,SK Raina,0.0,0.0,,,India_Australia,2013/10/23
205,ball,1,31.1,Australia,GJ Bailey,GJ Maxwell,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/23
206,ball,1,31.2,Australia,GJ Bailey,GJ Maxwell,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/23
207,ball,1,31.3,Australia,GJ Bailey,GJ Maxwell,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/23
208,ball,1,31.4,Australia,GJ Bailey,GJ Maxwell,RA Jadeja,2.0,0.0,,,India_Australia,2013/10/23
209,ball,1,31.5,Australia,GJ Bailey,GJ Maxwell,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/23
210,ball,1,31.6,Australia,GJ Maxwell,GJ Bailey,RA Jadeja,6.0,0.0,,,India_Australia,2013/10/23
211,ball,1,32.1,Australia,GJ Bailey,GJ Maxwell,SK Raina,1.0,0.0,,,India_Australia,2013/10/23
212,ball,1,32.2,Australia,GJ Maxwell,GJ Bailey,SK Raina,0.0,0.0,,,India_Australia,2013/10/23
213,ball,1,32.3,Australia,GJ Maxwell,GJ Bailey,SK Raina,1.0,0.0,,,India_Australia,2013/10/23
214,ball,1,32.4,Australia,GJ Bailey,GJ Maxwell,SK Raina,4.0,0.0,,,India_Australia,2013/10/23
215,ball,1,32.5,Australia,GJ Bailey,GJ Maxwell,SK Raina,4.0,0.0,,,India_Australia,2013/10/23
216,ball,1,32.6,Australia,GJ Bailey,GJ Maxwell,SK Raina,1.0,0.0,,,India_Australia,2013/10/23
217,ball,1,33.1,Australia,GJ Bailey,GJ Maxwell,R Vinay Kumar,1.0,0.0,,,India_Australia,2013/10/23
218,ball,1,33.2,Australia,GJ Maxwell,GJ Bailey,R Vinay Kumar,1.0,0.0,,,India_Australia,2013/10/23
219,ball,1,33.3,Australia,GJ Bailey,GJ Maxwell,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/23
220,ball,1,33.4,Australia,GJ Bailey,GJ Maxwell,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/23
221,ball,1,33.5,Australia,GJ Bailey,GJ Maxwell,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/23
222,ball,1,33.6,Australia,GJ Bailey,GJ Maxwell,R Vinay Kumar,6.0,0.0,,,India_Australia,2013/10/23
223,ball,1,34.1,Australia,GJ Maxwell,GJ Bailey,SK Raina,1.0,0.0,,,India_Australia,2013/10/23
224,ball,1,34.2,Australia,GJ Bailey,GJ Maxwell,SK Raina,1.0,0.0,,,India_Australia,2013/10/23
225,ball,1,34.3,Australia,GJ Maxwell,GJ Bailey,SK Raina,0.0,0.0,,,India_Australia,2013/10/23
226,ball,1,34.4,Australia,GJ Maxwell,GJ Bailey,SK Raina,0.0,0.0,,,India_Australia,2013/10/23
227,ball,1,34.5,Australia,GJ Maxwell,GJ Bailey,SK Raina,1.0,0.0,,,India_Australia,2013/10/23
228,ball,1,34.6,Australia,GJ Bailey,GJ Maxwell,SK Raina,0.0,0.0,,,India_Australia,2013/10/23
229,ball,1,35.1,Australia,GJ Maxwell,GJ Bailey,Mohammed Shami,0.0,1.0,,,India_Australia,2013/10/23
230,ball,1,35.2,Australia,GJ Bailey,GJ Maxwell,Mohammed Shami,4.0,0.0,,,India_Australia,2013/10/23
231,ball,1,35.3,Australia,GJ Bailey,GJ Maxwell,Mohammed Shami,4.0,0.0,,,India_Australia,2013/10/23
232,ball,1,35.4,Australia,GJ Bailey,GJ Maxwell,Mohammed Shami,1.0,0.0,,,India_Australia,2013/10/23
233,ball,1,35.5,Australia,GJ Maxwell,GJ Bailey,Mohammed Shami,0.0,0.0,,,India_Australia,2013/10/23
234,ball,1,35.6,Australia,GJ Maxwell,GJ Bailey,Mohammed Shami,0.0,0.0,,,India_Australia,2013/10/23
235,ball,1,36.1,Australia,GJ Bailey,GJ Maxwell,R Ashwin,1.0,0.0,,,India_Australia,2013/10/23
236,ball,1,36.2,Australia,GJ Maxwell,GJ Bailey,R Ashwin,6.0,0.0,,,India_Australia,2013/10/23
237,ball,1,36.3,Australia,GJ Maxwell,GJ Bailey,R Ashwin,4.0,0.0,,,India_Australia,2013/10/23
238,ball,1,36.4,Australia,GJ Maxwell,GJ Bailey,R Ashwin,1.0,0.0,,,India_Australia,2013/10/23
239,ball,1,36.5,Australia,GJ Bailey,GJ Maxwell,R Ashwin,1.0,0.0,,,India_Australia,2013/10/23
240,ball,1,36.6,Australia,GJ Maxwell,GJ Bailey,R Ashwin,0.0,0.0,,,India_Australia,2013/10/23
