,a,b,c,d,e,f,g,h,i,j,k,teams_playing,date_played
126,ball,1,17.6,Australia,AJ Finch,PJ Hughes,V Kohli,0.0,0.0,,,India_Australia,2013/10/13
127,ball,1,18.1,Australia,PJ Hughes,AJ Finch,RA Jadeja,2.0,0.0,,,India_Australia,2013/10/13
128,ball,1,18.2,Australia,PJ Hughes,AJ Finch,RA Jadeja,0.0,0.0,caught,PJ Hughes,India_Australia,2013/10/13
129,ball,1,18.3,Australia,SR Watson,AJ Finch,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/13
130,ball,1,18.4,Australia,SR Watson,AJ Finch,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/13
131,ball,1,18.5,Australia,AJ Finch,SR Watson,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/13
132,ball,1,18.6,Australia,SR Watson,AJ Finch,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/13
133,ball,1,19.1,Australia,SR Watson,AJ Finch,Yuvraj Singh,0.0,0.0,caught,SR Watson,India_Australia,2013/10/13
134,ball,1,19.2,Australia,GJ Bailey,AJ Finch,Yuvraj Singh,1.0,0.0,,,India_Australia,2013/10/13
135,ball,1,19.3,Australia,AJ Finch,GJ Bailey,Yuvraj Singh,0.0,0.0,,,India_Australia,2013/10/13
136,ball,1,19.4,Australia,AJ Finch,GJ Bailey,Yuvraj Singh,0.0,0.0,,,India_Australia,2013/10/13
137,ball,1,19.5,Australia,AJ Finch,GJ Bailey,Yuvraj Singh,0.0,0.0,,,India_Australia,2013/10/13
138,ball,1,19.6,Australia,AJ Finch,GJ Bailey,Yuvraj Singh,0.0,0.0,,,India_Australia,2013/10/13
139,ball,1,20.1,Australia,GJ Bailey,AJ Finch,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/13
140,ball,1,20.2,Australia,GJ Bailey,AJ Finch,RA Jadeja,4.0,0.0,,,India_Australia,2013/10/13
141,ball,1,20.3,Australia,GJ Bailey,AJ Finch,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/13
142,ball,1,20.4,Australia,GJ Bailey,AJ Finch,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/13
143,ball,1,20.5,Australia,GJ Bailey,AJ Finch,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/13
144,ball,1,20.6,Australia,GJ Bailey,AJ Finch,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/13
145,ball,1,21.1,Australia,AJ Finch,GJ Bailey,Yuvraj Singh,1.0,0.0,,,India_Australia,2013/10/13
146,ball,1,21.2,Australia,GJ Bailey,AJ Finch,Yuvraj Singh,0.0,0.0,,,India_Australia,2013/10/13
147,ball,1,21.3,Australia,GJ Bailey,AJ Finch,Yuvraj Singh,0.0,0.0,,,India_Australia,2013/10/13
148,ball,1,21.4,Australia,GJ Bailey,AJ Finch,Yuvraj Singh,1.0,0.0,,,India_Australia,2013/10/13
149,ball,1,21.5,Australia,AJ Finch,GJ Bailey,Yuvraj Singh,1.0,0.0,,,India_Australia,2013/10/13
150,ball,1,21.6,Australia,GJ Bailey,AJ Finch,Yuvraj Singh,1.0,0.0,,,India_Australia,2013/10/13
151,ball,1,22.1,Australia,GJ Bailey,AJ Finch,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/13
152,ball,1,22.2,Australia,AJ Finch,GJ Bailey,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/13
153,ball,1,22.3,Australia,AJ Finch,GJ Bailey,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/13
154,ball,1,22.4,Australia,AJ Finch,GJ Bailey,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/13
155,ball,1,22.5,Australia,GJ Bailey,AJ Finch,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/13
156,ball,1,22.6,Australia,GJ Bailey,AJ Finch,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/13
157,ball,1,23.1,Australia,GJ Bailey,AJ Finch,Yuvraj Singh,4.0,0.0,,,India_Australia,2013/10/13
158,ball,1,23.2,Australia,GJ Bailey,AJ Finch,Yuvraj Singh,1.0,0.0,,,India_Australia,2013/10/13
159,ball,1,23.3,Australia,AJ Finch,GJ Bailey,Yuvraj Singh,1.0,0.0,,,India_Australia,2013/10/13
160,ball,1,23.4,Australia,GJ Bailey,AJ Finch,Yuvraj Singh,0.0,0.0,,,India_Australia,2013/10/13
161,ball,1,23.5,Australia,GJ Bailey,AJ Finch,Yuvraj Singh,1.0,0.0,,,India_Australia,2013/10/13
162,ball,1,23.6,Australia,AJ Finch,GJ Bailey,Yuvraj Singh,1.0,0.0,,,India_Australia,2013/10/13
163,ball,1,24.1,Australia,AJ Finch,GJ Bailey,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/13
164,ball,1,24.2,Australia,AJ Finch,GJ Bailey,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/13
165,ball,1,24.3,Australia,GJ Bailey,AJ Finch,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/13
166,ball,1,24.4,Australia,GJ Bailey,AJ Finch,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/13
167,ball,1,24.5,Australia,AJ Finch,GJ Bailey,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/13
168,ball,1,24.6,Australia,GJ Bailey,AJ Finch,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/13
169,ball,1,25.1,Australia,AJ Finch,GJ Bailey,Yuvraj Singh,0.0,0.0,,,India_Australia,2013/10/13
170,ball,1,25.2,Australia,AJ Finch,GJ Bailey,Yuvraj Singh,0.0,0.0,,,India_Australia,2013/10/13
171,ball,1,25.3,Australia,AJ Finch,GJ Bailey,Yuvraj Singh,1.0,0.0,,,India_Australia,2013/10/13
172,ball,1,25.4,Australia,GJ Bailey,AJ Finch,Yuvraj Singh,4.0,0.0,,,India_Australia,2013/10/13
173,ball,1,25.5,Australia,GJ Bailey,AJ Finch,Yuvraj Singh,1.0,0.0,,,India_Australia,2013/10/13
174,ball,1,25.6,Australia,AJ Finch,GJ Bailey,Yuvraj Singh,1.0,0.0,,,India_Australia,2013/10/13
175,ball,1,26.1,Australia,AJ Finch,GJ Bailey,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/13
176,ball,1,26.2,Australia,GJ Bailey,AJ Finch,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/13
177,ball,1,26.3,Australia,AJ Finch,GJ Bailey,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/13
178,ball,1,26.4,Australia,GJ Bailey,AJ Finch,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/13
179,ball,1,26.5,Australia,GJ Bailey,AJ Finch,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/13
180,ball,1,26.6,Australia,GJ Bailey,AJ Finch,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/13
181,ball,1,27.1,Australia,AJ Finch,GJ Bailey,Yuvraj Singh,0.0,0.0,caught,AJ Finch,India_Australia,2013/10/13
182,ball,1,27.2,Australia,GJ Bailey,AC Voges,Yuvraj Singh,0.0,0.0,,,India_Australia,2013/10/13
183,ball,1,27.3,Australia,GJ Bailey,AC Voges,Yuvraj Singh,2.0,0.0,,,India_Australia,2013/10/13
184,ball,1,27.4,Australia,GJ Bailey,AC Voges,Yuvraj Singh,1.0,0.0,,,India_Australia,2013/10/13
185,ball,1,27.5,Australia,AC Voges,GJ Bailey,Yuvraj Singh,1.0,0.0,,,India_Australia,2013/10/13
186,ball,1,27.6,Australia,GJ Bailey,AC Voges,Yuvraj Singh,0.0,0.0,,,India_Australia,2013/10/13
187,ball,1,28.1,Australia,AC Voges,GJ Bailey,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/13
188,ball,1,28.2,Australia,AC Voges,GJ Bailey,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/13
189,ball,1,28.3,Australia,AC Voges,GJ Bailey,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/13
190,ball,1,28.4,Australia,AC Voges,GJ Bailey,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/13
191,ball,1,28.5,Australia,AC Voges,GJ Bailey,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/13
192,ball,1,28.6,Australia,GJ Bailey,AC Voges,RA Jadeja,2.0,0.0,,,India_Australia,2013/10/13
193,ball,1,29.1,Australia,AC Voges,GJ Bailey,Yuvraj Singh,1.0,0.0,,,India_Australia,2013/10/13
194,ball,1,29.2,Australia,GJ Bailey,AC Voges,Yuvraj Singh,0.0,0.0,,,India_Australia,2013/10/13
195,ball,1,29.3,Australia,GJ Bailey,AC Voges,Yuvraj Singh,4.0,0.0,,,India_Australia,2013/10/13
196,ball,1,29.4,Australia,GJ Bailey,AC Voges,Yuvraj Singh,0.0,0.0,,,India_Australia,2013/10/13
197,ball,1,29.5,Australia,GJ Bailey,AC Voges,Yuvraj Singh,4.0,0.0,,,India_Australia,2013/10/13
198,ball,1,29.6,Australia,GJ Bailey,AC Voges,Yuvraj Singh,1.0,0.0,,,India_Australia,2013/10/13
199,ball,1,30.1,Australia,GJ Bailey,AC Voges,R Ashwin,1.0,0.0,,,India_Australia,2013/10/13
200,ball,1,30.2,Australia,AC Voges,GJ Bailey,R Ashwin,0.0,0.0,,,India_Australia,2013/10/13
201,ball,1,30.3,Australia,AC Voges,GJ Bailey,R Ashwin,1.0,0.0,,,India_Australia,2013/10/13
202,ball,1,30.4,Australia,GJ Bailey,AC Voges,R Ashwin,1.0,0.0,,,India_Australia,2013/10/13
203,ball,1,30.5,Australia,AC Voges,GJ Bailey,R Ashwin,0.0,0.0,,,India_Australia,2013/10/13
204,ball,1,30.6,Australia,AC Voges,GJ Bailey,R Ashwin,1.0,0.0,,,India_Australia,2013/10/13
205,ball,1,31.1,Australia,AC Voges,GJ Bailey,I Sharma,1.0,0.0,,,India_Australia,2013/10/13
206,ball,1,31.2,Australia,GJ Bailey,AC Voges,I Sharma,0.0,0.0,,,India_Australia,2013/10/13
207,ball,1,31.3,Australia,GJ Bailey,AC Voges,I Sharma,1.0,0.0,,,India_Australia,2013/10/13
208,ball,1,31.4,Australia,AC Voges,GJ Bailey,I Sharma,1.0,0.0,,,India_Australia,2013/10/13
209,ball,1,31.5,Australia,GJ Bailey,AC Voges,I Sharma,2.0,0.0,,,India_Australia,2013/10/13
210,ball,1,31.6,Australia,GJ Bailey,AC Voges,I Sharma,0.0,0.0,run out,AC Voges,India_Australia,2013/10/13
211,ball,1,32.1,Australia,GJ Bailey,GJ Maxwell,R Ashwin,1.0,0.0,,,India_Australia,2013/10/13
212,ball,1,32.2,Australia,GJ Maxwell,GJ Bailey,R Ashwin,0.0,0.0,,,India_Australia,2013/10/13
213,ball,1,32.3,Australia,GJ Maxwell,GJ Bailey,R Ashwin,0.0,0.0,,,India_Australia,2013/10/13
214,ball,1,32.4,Australia,GJ Maxwell,GJ Bailey,R Ashwin,0.0,0.0,,,India_Australia,2013/10/13
215,ball,1,32.5,Australia,GJ Maxwell,GJ Bailey,R Ashwin,0.0,0.0,,,India_Australia,2013/10/13
216,ball,1,32.6,Australia,GJ Maxwell,GJ Bailey,R Ashwin,1.0,0.0,,,India_Australia,2013/10/13
217,ball,1,33.1,Australia,GJ Maxwell,GJ Bailey,I Sharma,1.0,0.0,,,India_Australia,2013/10/13
218,ball,1,33.2,Australia,GJ Bailey,GJ Maxwell,I Sharma,1.0,0.0,,,India_Australia,2013/10/13
219,ball,1,33.3,Australia,GJ Maxwell,GJ Bailey,I Sharma,4.0,0.0,,,India_Australia,2013/10/13
220,ball,1,33.4,Australia,GJ Maxwell,GJ Bailey,I Sharma,0.0,0.0,,,India_Australia,2013/10/13
221,ball,1,33.5,Australia,GJ Maxwell,GJ Bailey,I Sharma,1.0,0.0,,,India_Australia,2013/10/13
222,ball,1,33.6,Australia,GJ Bailey,GJ Maxwell,I Sharma,1.0,0.0,,,India_Australia,2013/10/13
223,ball,1,34.1,Australia,GJ Bailey,GJ Maxwell,R Ashwin,0.0,0.0,,,India_Australia,2013/10/13
224,ball,1,34.2,Australia,GJ Bailey,GJ Maxwell,R Ashwin,0.0,0.0,,,India_Australia,2013/10/13
225,ball,1,34.3,Australia,GJ Bailey,GJ Maxwell,R Ashwin,1.0,0.0,,,India_Australia,2013/10/13
226,ball,1,34.4,Australia,GJ Maxwell,GJ Bailey,R Ashwin,0.0,0.0,,,India_Australia,2013/10/13
227,ball,1,34.5,Australia,GJ Maxwell,GJ Bailey,R Ashwin,1.0,0.0,,,India_Australia,2013/10/13
228,ball,1,34.6,Australia,GJ Bailey,GJ Maxwell,R Ashwin,1.0,0.0,,,India_Australia,2013/10/13
229,ball,1,35.1,Australia,GJ Bailey,GJ Maxwell,R Vinay Kumar,1.0,0.0,,,India_Australia,2013/10/13
230,ball,1,35.2,Australia,GJ Maxwell,GJ Bailey,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/13
231,ball,1,35.3,Australia,GJ Maxwell,GJ Bailey,R Vinay Kumar,1.0,0.0,,,India_Australia,2013/10/13
232,ball,1,35.4,Australia,GJ Bailey,GJ Maxwell,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/13
233,ball,1,35.5,Australia,GJ Bailey,GJ Maxwell,R Vinay Kumar,1.0,0.0,,,India_Australia,2013/10/13
234,ball,1,35.6,Australia,GJ Maxwell,GJ Bailey,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/13
235,ball,1,36.1,Australia,GJ Bailey,GJ Maxwell,R Ashwin,2.0,0.0,,,India_Australia,2013/10/13
236,ball,1,36.2,Australia,GJ Bailey,GJ Maxwell,R Ashwin,1.0,0.0,,,India_Australia,2013/10/13
237,ball,1,36.3,Australia,GJ Maxwell,GJ Bailey,R Ashwin,6.0,0.0,,,India_Australia,2013/10/13
238,ball,1,36.4,Australia,GJ Maxwell,GJ Bailey,R Ashwin,2.0,0.0,,,India_Australia,2013/10/13
239,ball,1,36.5,Australia,GJ Maxwell,GJ Bailey,R Ashwin,0.0,0.0,,,India_Australia,2013/10/13
240,ball,1,36.6,Australia,GJ Maxwell,GJ Bailey,R Ashwin,1.0,0.0,,,India_Australia,2013/10/13
241,ball,1,37.1,Australia,GJ Maxwell,GJ Bailey,R Vinay Kumar,1.0,0.0,,,India_Australia,2013/10/13
242,ball,1,37.2,Australia,GJ Bailey,GJ Maxwell,R Vinay Kumar,1.0,0.0,,,India_Australia,2013/10/13
243,ball,1,37.3,Australia,GJ Maxwell,GJ Bailey,R Vinay Kumar,6.0,0.0,,,India_Australia,2013/10/13
244,ball,1,37.4,Australia,GJ Maxwell,GJ Bailey,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/13
245,ball,1,37.5,Australia,GJ Maxwell,GJ Bailey,R Vinay Kumar,6.0,0.0,,,India_Australia,2013/10/13
