,a,b,c,d,e,f,g,h,i,j,k,teams_playing,date_played
17,ball,1,0.1,India,AM Rahane,S Dhawan,MA Starc,0.0,0.0,,,Australia_India,2015/01/26
18,ball,1,0.2,India,AM Rahane,S Dhawan,MA Starc,0.0,0.0,,,Australia_India,2015/01/26
19,ball,1,0.3,India,AM Rahane,S Dhawan,MA Starc,0.0,0.0,,,Australia_India,2015/01/26
20,ball,1,0.4,India,AM Rahane,S Dhawan,MA Starc,1.0,0.0,,,Australia_India,2015/01/26
21,ball,1,0.5,India,S Dhawan,AM Rahane,MA Starc,0.0,0.0,,,Australia_India,2015/01/26
22,ball,1,0.6,India,S Dhawan,AM Rahane,MA Starc,0.0,0.0,,,Australia_India,2015/01/26
23,ball,1,1.1,India,AM Rahane,S Dhawan,JR Hazlewood,0.0,1.0,,,Australia_India,2015/01/26
24,ball,1,1.2,India,AM Rahane,S Dhawan,JR Hazlewood,0.0,1.0,,,Australia_India,2015/01/26
25,ball,1,1.3,India,AM Rahane,S Dhawan,JR Hazlewood,0.0,1.0,,,Australia_India,2015/01/26
26,ball,1,1.4,India,AM Rahane,S Dhawan,JR Hazlewood,0.0,0.0,,,Australia_India,2015/01/26
27,ball,1,1.5,India,AM Rahane,S Dhawan,JR Hazlewood,0.0,0.0,,,Australia_India,2015/01/26
28,ball,1,1.6,India,AM Rahane,S Dhawan,JR Hazlewood,0.0,0.0,,,Australia_India,2015/01/26
29,ball,1,1.7,India,AM Rahane,S Dhawan,JR Hazlewood,0.0,0.0,,,Australia_India,2015/01/26
30,ball,1,1.8,India,AM Rahane,S Dhawan,JR Hazlewood,0.0,0.0,,,Australia_India,2015/01/26
31,ball,1,1.9,India,AM Rahane,S Dhawan,JR Hazlewood,0.0,0.0,,,Australia_India,2015/01/26
32,ball,1,2.1,India,S Dhawan,AM Rahane,MA Starc,1.0,0.0,,,Australia_India,2015/01/26
33,ball,1,2.2,India,AM Rahane,S Dhawan,MA Starc,0.0,0.0,,,Australia_India,2015/01/26
34,ball,1,2.3,India,AM Rahane,S Dhawan,MA Starc,0.0,0.0,,,Australia_India,2015/01/26
35,ball,1,2.4,India,AM Rahane,S Dhawan,MA Starc,1.0,0.0,,,Australia_India,2015/01/26
36,ball,1,2.5,India,S Dhawan,AM Rahane,MA Starc,0.0,0.0,,,Australia_India,2015/01/26
37,ball,1,2.6,India,S Dhawan,AM Rahane,MA Starc,0.0,0.0,,,Australia_India,2015/01/26
38,ball,1,3.1,India,AM Rahane,S Dhawan,JR Hazlewood,0.0,0.0,,,Australia_India,2015/01/26
39,ball,1,3.2,India,AM Rahane,S Dhawan,JR Hazlewood,0.0,0.0,,,Australia_India,2015/01/26
40,ball,1,3.3,India,AM Rahane,S Dhawan,JR Hazlewood,0.0,0.0,,,Australia_India,2015/01/26
41,ball,1,3.4,India,AM Rahane,S Dhawan,JR Hazlewood,2.0,0.0,,,Australia_India,2015/01/26
42,ball,1,3.5,India,AM Rahane,S Dhawan,JR Hazlewood,4.0,0.0,,,Australia_India,2015/01/26
43,ball,1,3.6,India,AM Rahane,S Dhawan,JR Hazlewood,0.0,0.0,,,Australia_India,2015/01/26
44,ball,1,4.1,India,S Dhawan,AM Rahane,MA Starc,2.0,0.0,,,Australia_India,2015/01/26
45,ball,1,4.2,India,S Dhawan,AM Rahane,MA Starc,2.0,0.0,,,Australia_India,2015/01/26
46,ball,1,4.3,India,S Dhawan,AM Rahane,MA Starc,0.0,0.0,,,Australia_India,2015/01/26
47,ball,1,4.4,India,S Dhawan,AM Rahane,MA Starc,0.0,0.0,,,Australia_India,2015/01/26
48,ball,1,4.5,India,S Dhawan,AM Rahane,MA Starc,2.0,0.0,,,Australia_India,2015/01/26
49,ball,1,4.6,India,S Dhawan,AM Rahane,MA Starc,0.0,0.0,,,Australia_India,2015/01/26
50,ball,1,5.1,India,AM Rahane,S Dhawan,JR Hazlewood,1.0,0.0,,,Australia_India,2015/01/26
51,ball,1,5.2,India,S Dhawan,AM Rahane,JR Hazlewood,1.0,0.0,,,Australia_India,2015/01/26
52,ball,1,5.3,India,AM Rahane,S Dhawan,JR Hazlewood,0.0,0.0,,,Australia_India,2015/01/26
53,ball,1,5.4,India,AM Rahane,S Dhawan,JR Hazlewood,4.0,0.0,,,Australia_India,2015/01/26
54,ball,1,5.5,India,AM Rahane,S Dhawan,JR Hazlewood,0.0,0.0,,,Australia_India,2015/01/26
55,ball,1,5.6,India,AM Rahane,S Dhawan,JR Hazlewood,0.0,0.0,,,Australia_India,2015/01/26
56,ball,1,6.1,India,S Dhawan,AM Rahane,MA Starc,0.0,0.0,caught,S Dhawan,Australia_India,2015/01/26
57,ball,1,6.2,India,AT Rayudu,AM Rahane,MA Starc,0.0,0.0,,,Australia_India,2015/01/26
58,ball,1,6.3,India,AT Rayudu,AM Rahane,MA Starc,0.0,0.0,,,Australia_India,2015/01/26
59,ball,1,6.4,India,AT Rayudu,AM Rahane,MA Starc,0.0,1.0,,,Australia_India,2015/01/26
60,ball,1,6.5,India,AT Rayudu,AM Rahane,MA Starc,0.0,0.0,,,Australia_India,2015/01/26
61,ball,1,6.6,India,AT Rayudu,AM Rahane,MA Starc,1.0,0.0,,,Australia_India,2015/01/26
62,ball,1,6.7,India,AM Rahane,AT Rayudu,MA Starc,0.0,0.0,,,Australia_India,2015/01/26
63,ball,1,7.1,India,AT Rayudu,AM Rahane,JR Hazlewood,0.0,0.0,,,Australia_India,2015/01/26
64,ball,1,7.2,India,AT Rayudu,AM Rahane,JR Hazlewood,0.0,0.0,,,Australia_India,2015/01/26
65,ball,1,7.3,India,AT Rayudu,AM Rahane,JR Hazlewood,0.0,0.0,,,Australia_India,2015/01/26
66,ball,1,7.4,India,AT Rayudu,AM Rahane,JR Hazlewood,4.0,0.0,,,Australia_India,2015/01/26
67,ball,1,7.5,India,AT Rayudu,AM Rahane,JR Hazlewood,1.0,0.0,,,Australia_India,2015/01/26
68,ball,1,7.6,India,AM Rahane,AT Rayudu,JR Hazlewood,1.0,0.0,,,Australia_India,2015/01/26
69,ball,1,8.1,India,AM Rahane,AT Rayudu,MR Marsh,0.0,0.0,,,Australia_India,2015/01/26
70,ball,1,8.2,India,AM Rahane,AT Rayudu,MR Marsh,1.0,0.0,,,Australia_India,2015/01/26
71,ball,1,8.3,India,AT Rayudu,AM Rahane,MR Marsh,1.0,0.0,,,Australia_India,2015/01/26
72,ball,1,8.4,India,AM Rahane,AT Rayudu,MR Marsh,1.0,0.0,,,Australia_India,2015/01/26
73,ball,1,8.5,India,AT Rayudu,AM Rahane,MR Marsh,0.0,0.0,,,Australia_India,2015/01/26
74,ball,1,8.6,India,AT Rayudu,AM Rahane,MR Marsh,6.0,0.0,,,Australia_India,2015/01/26
75,ball,1,9.1,India,AM Rahane,AT Rayudu,JR Hazlewood,2.0,0.0,,,Australia_India,2015/01/26
76,ball,1,9.2,India,AM Rahane,AT Rayudu,JR Hazlewood,0.0,0.0,,,Australia_India,2015/01/26
77,ball,1,9.3,India,AM Rahane,AT Rayudu,JR Hazlewood,0.0,0.0,,,Australia_India,2015/01/26
78,ball,1,9.4,India,AM Rahane,AT Rayudu,JR Hazlewood,0.0,0.0,,,Australia_India,2015/01/26
79,ball,1,9.5,India,AM Rahane,AT Rayudu,JR Hazlewood,1.0,0.0,,,Australia_India,2015/01/26
80,ball,1,9.6,India,AT Rayudu,AM Rahane,JR Hazlewood,1.0,0.0,,,Australia_India,2015/01/26
81,ball,1,10.1,India,AT Rayudu,AM Rahane,MR Marsh,1.0,0.0,,,Australia_India,2015/01/26
82,ball,1,10.2,India,AM Rahane,AT Rayudu,MR Marsh,1.0,0.0,,,Australia_India,2015/01/26
83,ball,1,10.3,India,AT Rayudu,AM Rahane,MR Marsh,0.0,1.0,,,Australia_India,2015/01/26
84,ball,1,10.4,India,AT Rayudu,AM Rahane,MR Marsh,1.0,0.0,,,Australia_India,2015/01/26
85,ball,1,10.5,India,AM Rahane,AT Rayudu,MR Marsh,1.0,0.0,,,Australia_India,2015/01/26
86,ball,1,10.6,India,AT Rayudu,AM Rahane,MR Marsh,0.0,0.0,,,Australia_India,2015/01/26
87,ball,1,10.7,India,AT Rayudu,AM Rahane,MR Marsh,1.0,0.0,,,Australia_India,2015/01/26
88,ball,1,11.1,India,AT Rayudu,AM Rahane,XJ Doherty,0.0,0.0,,,Australia_India,2015/01/26
89,ball,1,11.2,India,AT Rayudu,AM Rahane,XJ Doherty,0.0,0.0,,,Australia_India,2015/01/26
90,ball,1,11.3,India,AT Rayudu,AM Rahane,XJ Doherty,1.0,0.0,,,Australia_India,2015/01/26
91,ball,1,11.4,India,AM Rahane,AT Rayudu,XJ Doherty,0.0,1.0,,,Australia_India,2015/01/26
