,a,b,c,d,e,f,g,h,i,j,k,teams_playing,date_played
152,ball,1,22.2,Australia,RT Ponting,MEK Hussey,Yuvraj Singh,0.0,0.0,,,India_Australia,2009/10/31
153,ball,1,22.3,Australia,RT Ponting,MEK Hussey,Yuvraj Singh,0.0,0.0,,,India_Australia,2009/10/31
154,ball,1,22.4,Australia,RT Ponting,MEK Hussey,Yuvraj Singh,0.0,0.0,,,India_Australia,2009/10/31
155,ball,1,22.5,Australia,RT Ponting,MEK Hussey,Yuvraj Singh,1.0,0.0,,,India_Australia,2009/10/31
156,ball,1,22.6,Australia,MEK Hussey,RT Ponting,Yuvraj Singh,0.0,0.0,,,India_Australia,2009/10/31
157,ball,1,23.1,Australia,RT Ponting,MEK Hussey,Harbhajan Singh,1.0,0.0,,,India_Australia,2009/10/31
158,ball,1,23.2,Australia,MEK Hussey,RT Ponting,Harbhajan Singh,0.0,0.0,,,India_Australia,2009/10/31
159,ball,1,23.3,Australia,MEK Hussey,RT Ponting,Harbhajan Singh,2.0,0.0,,,India_Australia,2009/10/31
160,ball,1,23.4,Australia,MEK Hussey,RT Ponting,Harbhajan Singh,1.0,0.0,,,India_Australia,2009/10/31
161,ball,1,23.5,Australia,RT Ponting,MEK Hussey,Harbhajan Singh,2.0,0.0,,,India_Australia,2009/10/31
162,ball,1,23.6,Australia,RT Ponting,MEK Hussey,Harbhajan Singh,1.0,0.0,,,India_Australia,2009/10/31
163,ball,1,24.1,Australia,RT Ponting,MEK Hussey,Yuvraj Singh,1.0,0.0,,,India_Australia,2009/10/31
164,ball,1,24.2,Australia,MEK Hussey,RT Ponting,Yuvraj Singh,0.0,0.0,,,India_Australia,2009/10/31
165,ball,1,24.3,Australia,MEK Hussey,RT Ponting,Yuvraj Singh,1.0,0.0,,,India_Australia,2009/10/31
166,ball,1,24.4,Australia,RT Ponting,MEK Hussey,Yuvraj Singh,1.0,0.0,,,India_Australia,2009/10/31
167,ball,1,24.5,Australia,MEK Hussey,RT Ponting,Yuvraj Singh,1.0,0.0,,,India_Australia,2009/10/31
168,ball,1,24.6,Australia,RT Ponting,MEK Hussey,Yuvraj Singh,0.0,0.0,,,India_Australia,2009/10/31
169,ball,1,25.1,Australia,MEK Hussey,RT Ponting,Harbhajan Singh,1.0,0.0,,,India_Australia,2009/10/31
170,ball,1,25.2,Australia,RT Ponting,MEK Hussey,Harbhajan Singh,1.0,0.0,,,India_Australia,2009/10/31
171,ball,1,25.3,Australia,MEK Hussey,RT Ponting,Harbhajan Singh,2.0,0.0,,,India_Australia,2009/10/31
172,ball,1,25.4,Australia,MEK Hussey,RT Ponting,Harbhajan Singh,1.0,0.0,,,India_Australia,2009/10/31
173,ball,1,25.5,Australia,RT Ponting,MEK Hussey,Harbhajan Singh,0.0,0.0,,,India_Australia,2009/10/31
174,ball,1,25.6,Australia,RT Ponting,MEK Hussey,Harbhajan Singh,0.0,0.0,,,India_Australia,2009/10/31
175,ball,1,26.1,Australia,MEK Hussey,RT Ponting,Yuvraj Singh,0.0,0.0,,,India_Australia,2009/10/31
176,ball,1,26.2,Australia,MEK Hussey,RT Ponting,Yuvraj Singh,0.0,0.0,,,India_Australia,2009/10/31
177,ball,1,26.3,Australia,MEK Hussey,RT Ponting,Yuvraj Singh,1.0,0.0,,,India_Australia,2009/10/31
178,ball,1,26.4,Australia,RT Ponting,MEK Hussey,Yuvraj Singh,0.0,0.0,,,India_Australia,2009/10/31
179,ball,1,26.5,Australia,RT Ponting,MEK Hussey,Yuvraj Singh,0.0,0.0,,,India_Australia,2009/10/31
180,ball,1,26.6,Australia,RT Ponting,MEK Hussey,Yuvraj Singh,1.0,0.0,,,India_Australia,2009/10/31
181,ball,1,27.1,Australia,RT Ponting,MEK Hussey,Harbhajan Singh,0.0,0.0,,,India_Australia,2009/10/31
182,ball,1,27.2,Australia,RT Ponting,MEK Hussey,Harbhajan Singh,1.0,0.0,,,India_Australia,2009/10/31
183,ball,1,27.3,Australia,MEK Hussey,RT Ponting,Harbhajan Singh,0.0,0.0,,,India_Australia,2009/10/31
184,ball,1,27.4,Australia,MEK Hussey,RT Ponting,Harbhajan Singh,1.0,0.0,,,India_Australia,2009/10/31
185,ball,1,27.5,Australia,RT Ponting,MEK Hussey,Harbhajan Singh,0.0,1.0,,,India_Australia,2009/10/31
186,ball,1,27.6,Australia,MEK Hussey,RT Ponting,Harbhajan Singh,1.0,0.0,,,India_Australia,2009/10/31
187,ball,1,28.1,Australia,MEK Hussey,RT Ponting,Yuvraj Singh,2.0,0.0,,,India_Australia,2009/10/31
188,ball,1,28.2,Australia,MEK Hussey,RT Ponting,Yuvraj Singh,1.0,0.0,,,India_Australia,2009/10/31
189,ball,1,28.3,Australia,RT Ponting,MEK Hussey,Yuvraj Singh,1.0,0.0,,,India_Australia,2009/10/31
190,ball,1,28.4,Australia,MEK Hussey,RT Ponting,Yuvraj Singh,1.0,0.0,,,India_Australia,2009/10/31
191,ball,1,28.5,Australia,RT Ponting,MEK Hussey,Yuvraj Singh,0.0,0.0,,,India_Australia,2009/10/31
192,ball,1,28.6,Australia,RT Ponting,MEK Hussey,Yuvraj Singh,1.0,0.0,,,India_Australia,2009/10/31
193,ball,1,29.1,Australia,RT Ponting,MEK Hussey,RA Jadeja,1.0,0.0,,,India_Australia,2009/10/31
194,ball,1,29.2,Australia,MEK Hussey,RT Ponting,RA Jadeja,1.0,0.0,,,India_Australia,2009/10/31
195,ball,1,29.3,Australia,RT Ponting,MEK Hussey,RA Jadeja,1.0,0.0,,,India_Australia,2009/10/31
196,ball,1,29.4,Australia,MEK Hussey,RT Ponting,RA Jadeja,0.0,0.0,,,India_Australia,2009/10/31
197,ball,1,29.5,Australia,MEK Hussey,RT Ponting,RA Jadeja,1.0,0.0,,,India_Australia,2009/10/31
198,ball,1,29.6,Australia,RT Ponting,MEK Hussey,RA Jadeja,0.0,0.0,,,India_Australia,2009/10/31
199,ball,1,30.1,Australia,MEK Hussey,RT Ponting,P Kumar,1.0,0.0,,,India_Australia,2009/10/31
200,ball,1,30.2,Australia,RT Ponting,MEK Hussey,P Kumar,1.0,0.0,,,India_Australia,2009/10/31
201,ball,1,30.3,Australia,MEK Hussey,RT Ponting,P Kumar,1.0,0.0,,,India_Australia,2009/10/31
202,ball,1,30.4,Australia,RT Ponting,MEK Hussey,P Kumar,1.0,0.0,,,India_Australia,2009/10/31
203,ball,1,30.5,Australia,MEK Hussey,RT Ponting,P Kumar,1.0,0.0,,,India_Australia,2009/10/31
204,ball,1,30.6,Australia,RT Ponting,MEK Hussey,P Kumar,1.0,0.0,,,India_Australia,2009/10/31
205,ball,1,31.1,Australia,RT Ponting,MEK Hussey,RA Jadeja,0.0,0.0,lbw,RT Ponting,India_Australia,2009/10/31
206,ball,1,31.2,Australia,CL White,MEK Hussey,RA Jadeja,0.0,0.0,,,India_Australia,2009/10/31
207,ball,1,31.3,Australia,CL White,MEK Hussey,RA Jadeja,0.0,0.0,,,India_Australia,2009/10/31
208,ball,1,31.4,Australia,CL White,MEK Hussey,RA Jadeja,0.0,0.0,,,India_Australia,2009/10/31
209,ball,1,31.5,Australia,CL White,MEK Hussey,RA Jadeja,0.0,0.0,,,India_Australia,2009/10/31
210,ball,1,31.6,Australia,CL White,MEK Hussey,RA Jadeja,0.0,0.0,,,India_Australia,2009/10/31
211,ball,1,32.1,Australia,MEK Hussey,CL White,SK Raina,0.0,0.0,,,India_Australia,2009/10/31
212,ball,1,32.2,Australia,MEK Hussey,CL White,SK Raina,1.0,0.0,,,India_Australia,2009/10/31
213,ball,1,32.3,Australia,CL White,MEK Hussey,SK Raina,0.0,0.0,,,India_Australia,2009/10/31
214,ball,1,32.4,Australia,CL White,MEK Hussey,SK Raina,0.0,0.0,caught,CL White,India_Australia,2009/10/31
215,ball,1,32.5,Australia,AC Voges,MEK Hussey,SK Raina,0.0,0.0,,,India_Australia,2009/10/31
216,ball,1,32.6,Australia,AC Voges,MEK Hussey,SK Raina,1.0,0.0,,,India_Australia,2009/10/31
217,ball,1,33.1,Australia,AC Voges,MEK Hussey,RA Jadeja,0.0,0.0,,,India_Australia,2009/10/31
218,ball,1,33.2,Australia,AC Voges,MEK Hussey,RA Jadeja,0.0,0.0,,,India_Australia,2009/10/31
219,ball,1,33.3,Australia,AC Voges,MEK Hussey,RA Jadeja,0.0,0.0,,,India_Australia,2009/10/31
220,ball,1,33.4,Australia,AC Voges,MEK Hussey,RA Jadeja,1.0,0.0,,,India_Australia,2009/10/31
221,ball,1,33.5,Australia,MEK Hussey,AC Voges,RA Jadeja,1.0,0.0,,,India_Australia,2009/10/31
222,ball,1,33.6,Australia,AC Voges,MEK Hussey,RA Jadeja,0.0,0.0,,,India_Australia,2009/10/31
223,ball,1,34.1,Australia,MEK Hussey,AC Voges,SK Raina,1.0,0.0,,,India_Australia,2009/10/31
224,ball,1,34.2,Australia,AC Voges,MEK Hussey,SK Raina,0.0,0.0,,,India_Australia,2009/10/31
225,ball,1,34.3,Australia,AC Voges,MEK Hussey,SK Raina,0.0,0.0,,,India_Australia,2009/10/31
226,ball,1,34.4,Australia,AC Voges,MEK Hussey,SK Raina,1.0,0.0,,,India_Australia,2009/10/31
227,ball,1,34.5,Australia,MEK Hussey,AC Voges,SK Raina,1.0,0.0,,,India_Australia,2009/10/31
228,ball,1,34.6,Australia,AC Voges,MEK Hussey,SK Raina,0.0,0.0,,,India_Australia,2009/10/31
229,ball,1,35.1,Australia,MEK Hussey,AC Voges,RA Jadeja,2.0,0.0,,,India_Australia,2009/10/31
230,ball,1,35.2,Australia,MEK Hussey,AC Voges,RA Jadeja,2.0,0.0,,,India_Australia,2009/10/31
231,ball,1,35.3,Australia,MEK Hussey,AC Voges,RA Jadeja,0.0,0.0,,,India_Australia,2009/10/31
232,ball,1,35.4,Australia,MEK Hussey,AC Voges,RA Jadeja,1.0,0.0,,,India_Australia,2009/10/31
233,ball,1,35.5,Australia,AC Voges,MEK Hussey,RA Jadeja,4.0,0.0,,,India_Australia,2009/10/31
234,ball,1,35.6,Australia,AC Voges,MEK Hussey,RA Jadeja,0.0,0.0,,,India_Australia,2009/10/31
235,ball,1,36.1,Australia,MEK Hussey,AC Voges,SK Raina,0.0,0.0,,,India_Australia,2009/10/31
236,ball,1,36.2,Australia,MEK Hussey,AC Voges,SK Raina,4.0,0.0,,,India_Australia,2009/10/31
237,ball,1,36.3,Australia,MEK Hussey,AC Voges,SK Raina,1.0,0.0,,,India_Australia,2009/10/31
238,ball,1,36.4,Australia,AC Voges,MEK Hussey,SK Raina,0.0,0.0,,,India_Australia,2009/10/31
239,ball,1,36.5,Australia,AC Voges,MEK Hussey,SK Raina,1.0,0.0,,,India_Australia,2009/10/31
240,ball,1,36.6,Australia,MEK Hussey,AC Voges,SK Raina,1.0,0.0,,,India_Australia,2009/10/31
241,ball,1,37.1,Australia,MEK Hussey,AC Voges,Yuvraj Singh,1.0,0.0,,,India_Australia,2009/10/31
242,ball,1,37.2,Australia,AC Voges,MEK Hussey,Yuvraj Singh,2.0,0.0,,,India_Australia,2009/10/31
243,ball,1,37.3,Australia,AC Voges,MEK Hussey,Yuvraj Singh,0.0,0.0,,,India_Australia,2009/10/31
244,ball,1,37.4,Australia,AC Voges,MEK Hussey,Yuvraj Singh,1.0,0.0,,,India_Australia,2009/10/31
245,ball,1,37.5,Australia,MEK Hussey,AC Voges,Yuvraj Singh,4.0,0.0,,,India_Australia,2009/10/31
246,ball,1,37.6,Australia,MEK Hussey,AC Voges,Yuvraj Singh,0.0,0.0,,,India_Australia,2009/10/31
247,ball,1,38.1,Australia,AC Voges,MEK Hussey,I Sharma,0.0,0.0,,,India_Australia,2009/10/31
248,ball,1,38.2,Australia,AC Voges,MEK Hussey,I Sharma,1.0,0.0,,,India_Australia,2009/10/31
249,ball,1,38.3,Australia,MEK Hussey,AC Voges,I Sharma,0.0,0.0,,,India_Australia,2009/10/31
250,ball,1,38.4,Australia,MEK Hussey,AC Voges,I Sharma,1.0,0.0,,,India_Australia,2009/10/31
