,a,b,c,d,e,f,g,h,i,j,k,teams_playing,date_played
19,ball,1,0.1,India,RG Sharma,S Dhawan,KW Richardson,0.0,0.0,,,Australia_India,2016/01/17
20,ball,1,0.2,India,RG Sharma,S Dhawan,KW Richardson,0.0,0.0,,,Australia_India,2016/01/17
21,ball,1,0.3,India,RG Sharma,S Dhawan,KW Richardson,2.0,0.0,,,Australia_India,2016/01/17
22,ball,1,0.4,India,RG Sharma,S Dhawan,KW Richardson,1.0,0.0,,,Australia_India,2016/01/17
23,ball,1,0.5,India,S Dhawan,RG Sharma,KW Richardson,0.0,0.0,,,Australia_India,2016/01/17
24,ball,1,0.6,India,S Dhawan,RG Sharma,KW Richardson,0.0,0.0,,,Australia_India,2016/01/17
25,ball,1,1.1,India,RG Sharma,S Dhawan,JW Hastings,1.0,0.0,,,Australia_India,2016/01/17
26,ball,1,1.2,India,S Dhawan,RG Sharma,JW Hastings,0.0,0.0,,,Australia_India,2016/01/17
27,ball,1,1.3,India,S Dhawan,RG Sharma,JW Hastings,0.0,1.0,,,Australia_India,2016/01/17
28,ball,1,1.4,India,S Dhawan,RG Sharma,JW Hastings,0.0,0.0,,,Australia_India,2016/01/17
29,ball,1,1.5,India,S Dhawan,RG Sharma,JW Hastings,0.0,0.0,,,Australia_India,2016/01/17
30,ball,1,1.6,India,S Dhawan,RG Sharma,JW Hastings,0.0,0.0,,,Australia_India,2016/01/17
31,ball,1,1.7,India,S Dhawan,RG Sharma,JW Hastings,4.0,0.0,,,Australia_India,2016/01/17
32,ball,1,2.1,India,RG Sharma,S Dhawan,KW Richardson,0.0,0.0,,,Australia_India,2016/01/17
33,ball,1,2.2,India,RG Sharma,S Dhawan,KW Richardson,1.0,0.0,,,Australia_India,2016/01/17
34,ball,1,2.3,India,S Dhawan,RG Sharma,KW Richardson,0.0,0.0,,,Australia_India,2016/01/17
35,ball,1,2.4,India,S Dhawan,RG Sharma,KW Richardson,0.0,0.0,,,Australia_India,2016/01/17
36,ball,1,2.5,India,S Dhawan,RG Sharma,KW Richardson,0.0,0.0,,,Australia_India,2016/01/17
37,ball,1,2.6,India,S Dhawan,RG Sharma,KW Richardson,0.0,0.0,,,Australia_India,2016/01/17
38,ball,1,3.1,India,RG Sharma,S Dhawan,JW Hastings,1.0,0.0,,,Australia_India,2016/01/17
39,ball,1,3.2,India,S Dhawan,RG Sharma,JW Hastings,4.0,0.0,,,Australia_India,2016/01/17
40,ball,1,3.3,India,S Dhawan,RG Sharma,JW Hastings,0.0,0.0,,,Australia_India,2016/01/17
41,ball,1,3.4,India,S Dhawan,RG Sharma,JW Hastings,0.0,0.0,,,Australia_India,2016/01/17
42,ball,1,3.5,India,S Dhawan,RG Sharma,JW Hastings,0.0,0.0,,,Australia_India,2016/01/17
43,ball,1,3.6,India,S Dhawan,RG Sharma,JW Hastings,0.0,0.0,,,Australia_India,2016/01/17
44,ball,1,4.1,India,RG Sharma,S Dhawan,KW Richardson,0.0,0.0,,,Australia_India,2016/01/17
