,a,b,c,d,e,f,g,h,i,j,k,teams_playing,date_played
55,ball,1,5.6,India,RG Sharma,V Kohli,KW Richardson,0.0,0.0,,,Australia_India,2016/01/15
56,ball,1,6.1,India,V Kohli,RG Sharma,JS Paris,2.0,0.0,,,Australia_India,2016/01/15
57,ball,1,6.2,India,V Kohli,RG Sharma,JS Paris,0.0,0.0,,,Australia_India,2016/01/15
58,ball,1,6.3,India,V Kohli,RG Sharma,JS Paris,0.0,0.0,,,Australia_India,2016/01/15
59,ball,1,6.4,India,V Kohli,RG Sharma,JS Paris,0.0,0.0,,,Australia_India,2016/01/15
60,ball,1,6.5,India,V Kohli,RG Sharma,JS Paris,2.0,0.0,,,Australia_India,2016/01/15
61,ball,1,6.6,India,V Kohli,RG Sharma,JS Paris,0.0,0.0,,,Australia_India,2016/01/15
62,ball,1,7.1,India,RG Sharma,V Kohli,JW Hastings,0.0,0.0,,,Australia_India,2016/01/15
63,ball,1,7.2,India,RG Sharma,V Kohli,JW Hastings,1.0,0.0,,,Australia_India,2016/01/15
64,ball,1,7.3,India,V Kohli,RG Sharma,JW Hastings,0.0,0.0,,,Australia_India,2016/01/15
65,ball,1,7.4,India,V Kohli,RG Sharma,JW Hastings,1.0,0.0,,,Australia_India,2016/01/15
66,ball,1,7.5,India,RG Sharma,V Kohli,JW Hastings,0.0,0.0,,,Australia_India,2016/01/15
67,ball,1,7.6,India,RG Sharma,V Kohli,JW Hastings,1.0,0.0,,,Australia_India,2016/01/15
68,ball,1,8.1,India,RG Sharma,V Kohli,SM Boland,0.0,0.0,,,Australia_India,2016/01/15
69,ball,1,8.2,India,RG Sharma,V Kohli,SM Boland,0.0,0.0,,,Australia_India,2016/01/15
70,ball,1,8.3,India,RG Sharma,V Kohli,SM Boland,4.0,0.0,,,Australia_India,2016/01/15
71,ball,1,8.4,India,RG Sharma,V Kohli,SM Boland,0.0,0.0,,,Australia_India,2016/01/15
72,ball,1,8.5,India,RG Sharma,V Kohli,SM Boland,0.0,0.0,,,Australia_India,2016/01/15
73,ball,1,8.6,India,RG Sharma,V Kohli,SM Boland,1.0,0.0,,,Australia_India,2016/01/15
74,ball,1,9.1,India,RG Sharma,V Kohli,JW Hastings,0.0,0.0,,,Australia_India,2016/01/15
75,ball,1,9.2,India,RG Sharma,V Kohli,JW Hastings,0.0,0.0,,,Australia_India,2016/01/15
76,ball,1,9.3,India,RG Sharma,V Kohli,JW Hastings,0.0,0.0,,,Australia_India,2016/01/15
77,ball,1,9.4,India,RG Sharma,V Kohli,JW Hastings,1.0,0.0,,,Australia_India,2016/01/15
78,ball,1,9.5,India,V Kohli,RG Sharma,JW Hastings,0.0,0.0,,,Australia_India,2016/01/15
79,ball,1,9.6,India,V Kohli,RG Sharma,JW Hastings,0.0,0.0,,,Australia_India,2016/01/15
80,ball,1,10.1,India,RG Sharma,V Kohli,SM Boland,1.0,0.0,,,Australia_India,2016/01/15
81,ball,1,10.2,India,V Kohli,RG Sharma,SM Boland,0.0,0.0,,,Australia_India,2016/01/15
82,ball,1,10.3,India,V Kohli,RG Sharma,SM Boland,1.0,0.0,,,Australia_India,2016/01/15
83,ball,1,10.4,India,RG Sharma,V Kohli,SM Boland,0.0,0.0,,,Australia_India,2016/01/15
84,ball,1,10.5,India,RG Sharma,V Kohli,SM Boland,4.0,0.0,,,Australia_India,2016/01/15
85,ball,1,10.6,India,RG Sharma,V Kohli,SM Boland,0.0,0.0,,,Australia_India,2016/01/15
86,ball,1,11.1,India,V Kohli,RG Sharma,JW Hastings,0.0,0.0,,,Australia_India,2016/01/15
87,ball,1,11.2,India,V Kohli,RG Sharma,JW Hastings,0.0,1.0,,,Australia_India,2016/01/15
88,ball,1,11.3,India,V Kohli,RG Sharma,JW Hastings,0.0,0.0,,,Australia_India,2016/01/15
89,ball,1,11.4,India,V Kohli,RG Sharma,JW Hastings,4.0,0.0,,,Australia_India,2016/01/15
90,ball,1,11.5,India,V Kohli,RG Sharma,JW Hastings,0.0,0.0,,,Australia_India,2016/01/15
91,ball,1,11.6,India,V Kohli,RG Sharma,JW Hastings,1.0,0.0,,,Australia_India,2016/01/15
92,ball,1,11.7,India,RG Sharma,V Kohli,JW Hastings,0.0,0.0,,,Australia_India,2016/01/15
93,ball,1,12.1,India,V Kohli,RG Sharma,SM Boland,0.0,0.0,,,Australia_India,2016/01/15
94,ball,1,12.2,India,V Kohli,RG Sharma,SM Boland,1.0,0.0,,,Australia_India,2016/01/15
95,ball,1,12.3,India,RG Sharma,V Kohli,SM Boland,0.0,0.0,,,Australia_India,2016/01/15
96,ball,1,12.4,India,RG Sharma,V Kohli,SM Boland,0.0,0.0,,,Australia_India,2016/01/15
97,ball,1,12.5,India,RG Sharma,V Kohli,SM Boland,1.0,0.0,,,Australia_India,2016/01/15
98,ball,1,12.6,India,V Kohli,RG Sharma,SM Boland,2.0,0.0,,,Australia_India,2016/01/15
99,ball,1,13.1,India,RG Sharma,V Kohli,GJ Maxwell,0.0,0.0,,,Australia_India,2016/01/15
100,ball,1,13.2,India,RG Sharma,V Kohli,GJ Maxwell,1.0,0.0,,,Australia_India,2016/01/15
101,ball,1,13.3,India,V Kohli,RG Sharma,GJ Maxwell,1.0,0.0,,,Australia_India,2016/01/15
102,ball,1,13.4,India,RG Sharma,V Kohli,GJ Maxwell,4.0,0.0,,,Australia_India,2016/01/15
103,ball,1,13.5,India,RG Sharma,V Kohli,GJ Maxwell,0.0,0.0,,,Australia_India,2016/01/15
104,ball,1,13.6,India,RG Sharma,V Kohli,GJ Maxwell,0.0,0.0,,,Australia_India,2016/01/15
105,ball,1,14.1,India,V Kohli,RG Sharma,SM Boland,0.0,0.0,,,Australia_India,2016/01/15
106,ball,1,14.2,India,V Kohli,RG Sharma,SM Boland,1.0,0.0,,,Australia_India,2016/01/15
107,ball,1,14.3,India,RG Sharma,V Kohli,SM Boland,0.0,0.0,,,Australia_India,2016/01/15
108,ball,1,14.4,India,RG Sharma,V Kohli,SM Boland,1.0,0.0,,,Australia_India,2016/01/15
109,ball,1,14.5,India,V Kohli,RG Sharma,SM Boland,1.0,0.0,,,Australia_India,2016/01/15
110,ball,1,14.6,India,RG Sharma,V Kohli,SM Boland,0.0,0.0,,,Australia_India,2016/01/15
111,ball,1,15.1,India,V Kohli,RG Sharma,GJ Maxwell,0.0,0.0,,,Australia_India,2016/01/15
112,ball,1,15.2,India,V Kohli,RG Sharma,GJ Maxwell,1.0,0.0,,,Australia_India,2016/01/15
113,ball,1,15.3,India,RG Sharma,V Kohli,GJ Maxwell,0.0,0.0,,,Australia_India,2016/01/15
114,ball,1,15.4,India,RG Sharma,V Kohli,GJ Maxwell,0.0,0.0,,,Australia_India,2016/01/15
115,ball,1,15.5,India,RG Sharma,V Kohli,GJ Maxwell,1.0,0.0,,,Australia_India,2016/01/15
116,ball,1,15.6,India,V Kohli,RG Sharma,GJ Maxwell,0.0,0.0,,,Australia_India,2016/01/15
117,ball,1,16.1,India,RG Sharma,V Kohli,JP Faulkner,1.0,0.0,,,Australia_India,2016/01/15
118,ball,1,16.2,India,V Kohli,RG Sharma,JP Faulkner,0.0,0.0,,,Australia_India,2016/01/15
119,ball,1,16.3,India,V Kohli,RG Sharma,JP Faulkner,2.0,0.0,,,Australia_India,2016/01/15
120,ball,1,16.4,India,V Kohli,RG Sharma,JP Faulkner,1.0,0.0,,,Australia_India,2016/01/15
121,ball,1,16.5,India,RG Sharma,V Kohli,JP Faulkner,4.0,0.0,,,Australia_India,2016/01/15
122,ball,1,16.6,India,RG Sharma,V Kohli,JP Faulkner,0.0,0.0,,,Australia_India,2016/01/15
123,ball,1,17.1,India,V Kohli,RG Sharma,GJ Maxwell,1.0,0.0,,,Australia_India,2016/01/15
124,ball,1,17.2,India,RG Sharma,V Kohli,GJ Maxwell,1.0,0.0,,,Australia_India,2016/01/15
125,ball,1,17.3,India,V Kohli,RG Sharma,GJ Maxwell,2.0,0.0,,,Australia_India,2016/01/15
126,ball,1,17.4,India,V Kohli,RG Sharma,GJ Maxwell,4.0,0.0,,,Australia_India,2016/01/15
127,ball,1,17.5,India,V Kohli,RG Sharma,GJ Maxwell,0.0,0.0,,,Australia_India,2016/01/15
128,ball,1,17.6,India,V Kohli,RG Sharma,GJ Maxwell,2.0,0.0,,,Australia_India,2016/01/15
129,ball,1,18.1,India,RG Sharma,V Kohli,KW Richardson,0.0,0.0,,,Australia_India,2016/01/15
130,ball,1,18.2,India,RG Sharma,V Kohli,KW Richardson,1.0,0.0,,,Australia_India,2016/01/15
131,ball,1,18.3,India,V Kohli,RG Sharma,KW Richardson,2.0,0.0,,,Australia_India,2016/01/15
132,ball,1,18.4,India,V Kohli,RG Sharma,KW Richardson,1.0,0.0,,,Australia_India,2016/01/15
133,ball,1,18.5,India,RG Sharma,V Kohli,KW Richardson,1.0,0.0,,,Australia_India,2016/01/15
134,ball,1,18.6,India,V Kohli,RG Sharma,KW Richardson,0.0,0.0,,,Australia_India,2016/01/15
135,ball,1,19.1,India,RG Sharma,V Kohli,JP Faulkner,1.0,0.0,,,Australia_India,2016/01/15
136,ball,1,19.2,India,V Kohli,RG Sharma,JP Faulkner,0.0,0.0,,,Australia_India,2016/01/15
137,ball,1,19.3,India,V Kohli,RG Sharma,JP Faulkner,0.0,0.0,,,Australia_India,2016/01/15
138,ball,1,19.4,India,V Kohli,RG Sharma,JP Faulkner,1.0,0.0,,,Australia_India,2016/01/15
139,ball,1,19.5,India,RG Sharma,V Kohli,JP Faulkner,0.0,0.0,,,Australia_India,2016/01/15
140,ball,1,19.6,India,RG Sharma,V Kohli,JP Faulkner,0.0,0.0,,,Australia_India,2016/01/15
141,ball,1,20.1,India,V Kohli,RG Sharma,KW Richardson,0.0,0.0,,,Australia_India,2016/01/15
142,ball,1,20.2,India,V Kohli,RG Sharma,KW Richardson,1.0,0.0,,,Australia_India,2016/01/15
143,ball,1,20.3,India,RG Sharma,V Kohli,KW Richardson,0.0,0.0,,,Australia_India,2016/01/15
144,ball,1,20.4,India,RG Sharma,V Kohli,KW Richardson,1.0,0.0,,,Australia_India,2016/01/15
145,ball,1,20.5,India,V Kohli,RG Sharma,KW Richardson,2.0,0.0,,,Australia_India,2016/01/15
146,ball,1,20.6,India,V Kohli,RG Sharma,KW Richardson,1.0,0.0,,,Australia_India,2016/01/15
147,ball,1,21.1,India,V Kohli,RG Sharma,JP Faulkner,2.0,0.0,,,Australia_India,2016/01/15
148,ball,1,21.2,India,V Kohli,RG Sharma,JP Faulkner,0.0,0.0,,,Australia_India,2016/01/15
149,ball,1,21.3,India,V Kohli,RG Sharma,JP Faulkner,0.0,0.0,,,Australia_India,2016/01/15
150,ball,1,21.4,India,V Kohli,RG Sharma,JP Faulkner,4.0,0.0,,,Australia_India,2016/01/15
151,ball,1,21.5,India,V Kohli,RG Sharma,JP Faulkner,0.0,0.0,,,Australia_India,2016/01/15
152,ball,1,21.6,India,V Kohli,RG Sharma,JP Faulkner,0.0,0.0,,,Australia_India,2016/01/15
153,ball,1,22.1,India,RG Sharma,V Kohli,KW Richardson,0.0,0.0,,,Australia_India,2016/01/15
154,ball,1,22.2,India,RG Sharma,V Kohli,KW Richardson,6.0,0.0,,,Australia_India,2016/01/15
155,ball,1,22.3,India,RG Sharma,V Kohli,KW Richardson,0.0,1.0,,,Australia_India,2016/01/15
156,ball,1,22.4,India,RG Sharma,V Kohli,KW Richardson,0.0,0.0,,,Australia_India,2016/01/15
157,ball,1,22.5,India,RG Sharma,V Kohli,KW Richardson,6.0,0.0,,,Australia_India,2016/01/15
158,ball,1,22.6,India,RG Sharma,V Kohli,KW Richardson,1.0,0.0,,,Australia_India,2016/01/15
159,ball,1,22.7,India,V Kohli,RG Sharma,KW Richardson,1.0,0.0,,,Australia_India,2016/01/15
160,ball,1,23.1,India,V Kohli,RG Sharma,SM Boland,2.0,0.0,,,Australia_India,2016/01/15
161,ball,1,23.2,India,V Kohli,RG Sharma,SM Boland,1.0,0.0,,,Australia_India,2016/01/15
162,ball,1,23.3,India,RG Sharma,V Kohli,SM Boland,1.0,0.0,,,Australia_India,2016/01/15
163,ball,1,23.4,India,V Kohli,RG Sharma,SM Boland,4.0,0.0,,,Australia_India,2016/01/15
164,ball,1,23.5,India,V Kohli,RG Sharma,SM Boland,1.0,0.0,run out,V Kohli,Australia_India,2016/01/15
165,ball,1,23.6,India,AM Rahane,RG Sharma,SM Boland,0.0,0.0,,,Australia_India,2016/01/15
166,ball,1,24.1,India,RG Sharma,AM Rahane,JW Hastings,0.0,0.0,,,Australia_India,2016/01/15
167,ball,1,24.2,India,RG Sharma,AM Rahane,JW Hastings,1.0,0.0,,,Australia_India,2016/01/15
168,ball,1,24.3,India,AM Rahane,RG Sharma,JW Hastings,1.0,0.0,,,Australia_India,2016/01/15
169,ball,1,24.4,India,RG Sharma,AM Rahane,JW Hastings,4.0,0.0,,,Australia_India,2016/01/15
170,ball,1,24.5,India,RG Sharma,AM Rahane,JW Hastings,0.0,0.0,,,Australia_India,2016/01/15
171,ball,1,24.6,India,RG Sharma,AM Rahane,JW Hastings,2.0,0.0,,,Australia_India,2016/01/15
172,ball,1,25.1,India,AM Rahane,RG Sharma,SM Boland,1.0,0.0,,,Australia_India,2016/01/15
173,ball,1,25.2,India,RG Sharma,AM Rahane,SM Boland,0.0,0.0,,,Australia_India,2016/01/15
174,ball,1,25.3,India,RG Sharma,AM Rahane,SM Boland,1.0,0.0,,,Australia_India,2016/01/15
175,ball,1,25.4,India,AM Rahane,RG Sharma,SM Boland,0.0,0.0,,,Australia_India,2016/01/15
176,ball,1,25.5,India,AM Rahane,RG Sharma,SM Boland,1.0,0.0,,,Australia_India,2016/01/15
177,ball,1,25.6,India,RG Sharma,AM Rahane,SM Boland,1.0,0.0,,,Australia_India,2016/01/15
178,ball,1,26.1,India,RG Sharma,AM Rahane,JW Hastings,1.0,0.0,,,Australia_India,2016/01/15
179,ball,1,26.2,India,AM Rahane,RG Sharma,JW Hastings,0.0,0.0,,,Australia_India,2016/01/15
180,ball,1,26.3,India,AM Rahane,RG Sharma,JW Hastings,1.0,0.0,,,Australia_India,2016/01/15
181,ball,1,26.4,India,RG Sharma,AM Rahane,JW Hastings,1.0,0.0,,,Australia_India,2016/01/15
182,ball,1,26.5,India,AM Rahane,RG Sharma,JW Hastings,0.0,0.0,,,Australia_India,2016/01/15
183,ball,1,26.6,India,AM Rahane,RG Sharma,JW Hastings,2.0,0.0,,,Australia_India,2016/01/15
184,ball,1,27.1,India,RG Sharma,AM Rahane,GJ Maxwell,1.0,0.0,,,Australia_India,2016/01/15
185,ball,1,27.2,India,AM Rahane,RG Sharma,GJ Maxwell,0.0,0.0,,,Australia_India,2016/01/15
186,ball,1,27.3,India,AM Rahane,RG Sharma,GJ Maxwell,1.0,0.0,,,Australia_India,2016/01/15
187,ball,1,27.4,India,RG Sharma,AM Rahane,GJ Maxwell,0.0,0.0,,,Australia_India,2016/01/15
188,ball,1,27.5,India,RG Sharma,AM Rahane,GJ Maxwell,1.0,0.0,,,Australia_India,2016/01/15
189,ball,1,27.6,India,AM Rahane,RG Sharma,GJ Maxwell,1.0,0.0,,,Australia_India,2016/01/15
190,ball,1,28.1,India,AM Rahane,RG Sharma,JW Hastings,1.0,0.0,,,Australia_India,2016/01/15
191,ball,1,28.2,India,RG Sharma,AM Rahane,JW Hastings,4.0,0.0,,,Australia_India,2016/01/15
192,ball,1,28.3,India,RG Sharma,AM Rahane,JW Hastings,0.0,0.0,,,Australia_India,2016/01/15
193,ball,1,28.4,India,RG Sharma,AM Rahane,JW Hastings,1.0,0.0,,,Australia_India,2016/01/15
194,ball,1,28.5,India,AM Rahane,RG Sharma,JW Hastings,1.0,0.0,,,Australia_India,2016/01/15
195,ball,1,28.6,India,RG Sharma,AM Rahane,JW Hastings,0.0,0.0,,,Australia_India,2016/01/15
196,ball,1,29.1,India,AM Rahane,RG Sharma,GJ Maxwell,0.0,0.0,,,Australia_India,2016/01/15
197,ball,1,29.2,India,AM Rahane,RG Sharma,GJ Maxwell,0.0,0.0,,,Australia_India,2016/01/15
198,ball,1,29.3,India,AM Rahane,RG Sharma,GJ Maxwell,1.0,0.0,,,Australia_India,2016/01/15
199,ball,1,29.4,India,RG Sharma,AM Rahane,GJ Maxwell,1.0,0.0,,,Australia_India,2016/01/15
200,ball,1,29.5,India,AM Rahane,RG Sharma,GJ Maxwell,1.0,0.0,,,Australia_India,2016/01/15
201,ball,1,29.6,India,RG Sharma,AM Rahane,GJ Maxwell,1.0,0.0,,,Australia_India,2016/01/15
202,ball,1,30.1,India,RG Sharma,AM Rahane,JS Paris,3.0,0.0,,,Australia_India,2016/01/15
203,ball,1,30.2,India,AM Rahane,RG Sharma,JS Paris,1.0,0.0,,,Australia_India,2016/01/15
204,ball,1,30.3,India,RG Sharma,AM Rahane,JS Paris,0.0,0.0,,,Australia_India,2016/01/15
205,ball,1,30.4,India,RG Sharma,AM Rahane,JS Paris,1.0,0.0,,,Australia_India,2016/01/15
206,ball,1,30.5,India,AM Rahane,RG Sharma,JS Paris,1.0,0.0,,,Australia_India,2016/01/15
207,ball,1,30.6,India,RG Sharma,AM Rahane,JS Paris,1.0,0.0,,,Australia_India,2016/01/15
208,ball,1,31.1,India,RG Sharma,AM Rahane,GJ Maxwell,1.0,0.0,,,Australia_India,2016/01/15
209,ball,1,31.2,India,AM Rahane,RG Sharma,GJ Maxwell,1.0,0.0,,,Australia_India,2016/01/15
210,ball,1,31.3,India,RG Sharma,AM Rahane,GJ Maxwell,1.0,0.0,,,Australia_India,2016/01/15
211,ball,1,31.4,India,AM Rahane,RG Sharma,GJ Maxwell,1.0,0.0,,,Australia_India,2016/01/15
212,ball,1,31.5,India,RG Sharma,AM Rahane,GJ Maxwell,1.0,0.0,,,Australia_India,2016/01/15
213,ball,1,31.6,India,AM Rahane,RG Sharma,GJ Maxwell,2.0,0.0,,,Australia_India,2016/01/15
214,ball,1,32.1,India,RG Sharma,AM Rahane,JS Paris,0.0,0.0,,,Australia_India,2016/01/15
215,ball,1,32.2,India,RG Sharma,AM Rahane,JS Paris,0.0,0.0,,,Australia_India,2016/01/15
216,ball,1,32.3,India,RG Sharma,AM Rahane,JS Paris,0.0,0.0,,,Australia_India,2016/01/15
217,ball,1,32.4,India,RG Sharma,AM Rahane,JS Paris,1.0,0.0,,,Australia_India,2016/01/15
218,ball,1,32.5,India,AM Rahane,RG Sharma,JS Paris,0.0,0.0,,,Australia_India,2016/01/15
219,ball,1,32.6,India,AM Rahane,RG Sharma,JS Paris,2.0,0.0,,,Australia_India,2016/01/15
220,ball,1,33.1,India,RG Sharma,AM Rahane,JP Faulkner,1.0,0.0,,,Australia_India,2016/01/15
221,ball,1,33.2,India,AM Rahane,RG Sharma,JP Faulkner,4.0,0.0,,,Australia_India,2016/01/15
222,ball,1,33.3,India,AM Rahane,RG Sharma,JP Faulkner,1.0,0.0,,,Australia_India,2016/01/15
223,ball,1,33.4,India,RG Sharma,AM Rahane,JP Faulkner,0.0,0.0,,,Australia_India,2016/01/15
224,ball,1,33.5,India,RG Sharma,AM Rahane,JP Faulkner,1.0,0.0,,,Australia_India,2016/01/15
225,ball,1,33.6,India,AM Rahane,RG Sharma,JP Faulkner,1.0,0.0,,,Australia_India,2016/01/15
226,ball,1,34.1,India,AM Rahane,RG Sharma,JS Paris,0.0,0.0,,,Australia_India,2016/01/15
227,ball,1,34.2,India,AM Rahane,RG Sharma,JS Paris,1.0,0.0,,,Australia_India,2016/01/15
228,ball,1,34.3,India,RG Sharma,AM Rahane,JS Paris,0.0,0.0,,,Australia_India,2016/01/15
229,ball,1,34.4,India,RG Sharma,AM Rahane,JS Paris,1.0,0.0,,,Australia_India,2016/01/15
230,ball,1,34.5,India,AM Rahane,RG Sharma,JS Paris,0.0,0.0,,,Australia_India,2016/01/15
231,ball,1,34.6,India,AM Rahane,RG Sharma,JS Paris,1.0,0.0,,,Australia_India,2016/01/15
232,ball,1,35.1,India,RG Sharma,AM Rahane,JP Faulkner,0.0,0.0,,,Australia_India,2016/01/15
233,ball,1,35.2,India,RG Sharma,AM Rahane,JP Faulkner,1.0,0.0,,,Australia_India,2016/01/15
234,ball,1,35.3,India,AM Rahane,RG Sharma,JP Faulkner,0.0,0.0,,,Australia_India,2016/01/15
235,ball,1,35.4,India,AM Rahane,RG Sharma,JP Faulkner,1.0,0.0,,,Australia_India,2016/01/15
236,ball,1,35.5,India,RG Sharma,AM Rahane,JP Faulkner,0.0,0.0,,,Australia_India,2016/01/15
237,ball,1,35.6,India,RG Sharma,AM Rahane,JP Faulkner,0.0,0.0,,,Australia_India,2016/01/15
238,ball,1,36.1,India,AM Rahane,RG Sharma,JS Paris,0.0,0.0,,,Australia_India,2016/01/15
239,ball,1,36.2,India,AM Rahane,RG Sharma,JS Paris,4.0,0.0,,,Australia_India,2016/01/15
240,ball,1,36.3,India,AM Rahane,RG Sharma,JS Paris,1.0,0.0,,,Australia_India,2016/01/15
241,ball,1,36.4,India,RG Sharma,AM Rahane,JS Paris,1.0,0.0,,,Australia_India,2016/01/15
242,ball,1,36.5,India,AM Rahane,RG Sharma,JS Paris,1.0,0.0,,,Australia_India,2016/01/15
243,ball,1,36.6,India,RG Sharma,AM Rahane,JS Paris,1.0,0.0,,,Australia_India,2016/01/15
244,ball,1,37.1,India,RG Sharma,AM Rahane,KW Richardson,2.0,0.0,,,Australia_India,2016/01/15
245,ball,1,37.2,India,RG Sharma,AM Rahane,KW Richardson,1.0,0.0,,,Australia_India,2016/01/15
246,ball,1,37.3,India,AM Rahane,RG Sharma,KW Richardson,1.0,0.0,,,Australia_India,2016/01/15
247,ball,1,37.4,India,RG Sharma,AM Rahane,KW Richardson,1.0,0.0,,,Australia_India,2016/01/15
248,ball,1,37.5,India,AM Rahane,RG Sharma,KW Richardson,1.0,0.0,,,Australia_India,2016/01/15
249,ball,1,37.6,India,RG Sharma,AM Rahane,KW Richardson,0.0,0.0,,,Australia_India,2016/01/15
250,ball,1,38.1,India,AM Rahane,RG Sharma,JW Hastings,1.0,0.0,,,Australia_India,2016/01/15
251,ball,1,38.2,India,RG Sharma,AM Rahane,JW Hastings,1.0,0.0,,,Australia_India,2016/01/15
252,ball,1,38.3,India,AM Rahane,RG Sharma,JW Hastings,0.0,1.0,,,Australia_India,2016/01/15
253,ball,1,38.4,India,AM Rahane,RG Sharma,JW Hastings,0.0,0.0,,,Australia_India,2016/01/15
254,ball,1,38.5,India,AM Rahane,RG Sharma,JW Hastings,1.0,0.0,,,Australia_India,2016/01/15
255,ball,1,38.6,India,RG Sharma,AM Rahane,JW Hastings,4.0,0.0,,,Australia_India,2016/01/15
256,ball,1,38.7,India,RG Sharma,AM Rahane,JW Hastings,4.0,0.0,,,Australia_India,2016/01/15
257,ball,1,39.1,India,AM Rahane,RG Sharma,KW Richardson,4.0,0.0,,,Australia_India,2016/01/15
258,ball,1,39.2,India,AM Rahane,RG Sharma,KW Richardson,4.0,0.0,,,Australia_India,2016/01/15
259,ball,1,39.3,India,AM Rahane,RG Sharma,KW Richardson,0.0,0.0,,,Australia_India,2016/01/15
260,ball,1,39.4,India,AM Rahane,RG Sharma,KW Richardson,1.0,0.0,,,Australia_India,2016/01/15
261,ball,1,39.5,India,RG Sharma,AM Rahane,KW Richardson,1.0,0.0,,,Australia_India,2016/01/15
262,ball,1,39.6,India,AM Rahane,RG Sharma,KW Richardson,1.0,0.0,,,Australia_India,2016/01/15
263,ball,1,40.1,India,AM Rahane,RG Sharma,JP Faulkner,0.0,0.0,,,Australia_India,2016/01/15
264,ball,1,40.2,India,AM Rahane,RG Sharma,JP Faulkner,2.0,0.0,,,Australia_India,2016/01/15
