,a,b,c,d,e,f,g,h,i,j,k,teams_playing,date_played
78,ball,1,9.3,India,MS Dhoni,RA Jadeja,DE Bollinger,0.0,0.0,,,India_Australia,2009/11/08
79,ball,1,9.4,India,MS Dhoni,RA Jadeja,DE Bollinger,0.0,0.0,,,India_Australia,2009/11/08
80,ball,1,9.5,India,MS Dhoni,RA Jadeja,DE Bollinger,0.0,0.0,,,India_Australia,2009/11/08
81,ball,1,9.6,India,MS Dhoni,RA Jadeja,DE Bollinger,0.0,0.0,,,India_Australia,2009/11/08
82,ball,1,10.1,India,RA Jadeja,MS Dhoni,MG Johnson,0.0,0.0,,,India_Australia,2009/11/08
83,ball,1,10.2,India,RA Jadeja,MS Dhoni,MG Johnson,0.0,1.0,,,India_Australia,2009/11/08
84,ball,1,10.3,India,RA Jadeja,MS Dhoni,MG Johnson,0.0,0.0,,,India_Australia,2009/11/08
85,ball,1,10.4,India,RA Jadeja,MS Dhoni,MG Johnson,0.0,0.0,,,India_Australia,2009/11/08
86,ball,1,10.5,India,RA Jadeja,MS Dhoni,MG Johnson,4.0,0.0,,,India_Australia,2009/11/08
87,ball,1,10.6,India,RA Jadeja,MS Dhoni,MG Johnson,0.0,0.0,,,India_Australia,2009/11/08
88,ball,1,10.7,India,RA Jadeja,MS Dhoni,MG Johnson,1.0,0.0,,,India_Australia,2009/11/08
89,ball,1,11.1,India,RA Jadeja,MS Dhoni,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
90,ball,1,11.2,India,RA Jadeja,MS Dhoni,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
91,ball,1,11.3,India,RA Jadeja,MS Dhoni,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
92,ball,1,11.4,India,RA Jadeja,MS Dhoni,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
93,ball,1,11.5,India,RA Jadeja,MS Dhoni,CJ McKay,1.0,0.0,,,India_Australia,2009/11/08
94,ball,1,11.6,India,MS Dhoni,RA Jadeja,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
95,ball,1,12.1,India,RA Jadeja,MS Dhoni,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
96,ball,1,12.2,India,RA Jadeja,MS Dhoni,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
97,ball,1,12.3,India,RA Jadeja,MS Dhoni,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
98,ball,1,12.4,India,RA Jadeja,MS Dhoni,NM Hauritz,1.0,0.0,,,India_Australia,2009/11/08
99,ball,1,12.5,India,MS Dhoni,RA Jadeja,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
100,ball,1,12.6,India,MS Dhoni,RA Jadeja,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
101,ball,1,13.1,India,RA Jadeja,MS Dhoni,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
102,ball,1,13.2,India,RA Jadeja,MS Dhoni,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
103,ball,1,13.3,India,RA Jadeja,MS Dhoni,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
104,ball,1,13.4,India,RA Jadeja,MS Dhoni,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
105,ball,1,13.5,India,RA Jadeja,MS Dhoni,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
106,ball,1,13.6,India,RA Jadeja,MS Dhoni,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
107,ball,1,14.1,India,MS Dhoni,RA Jadeja,NM Hauritz,1.0,0.0,,,India_Australia,2009/11/08
108,ball,1,14.2,India,RA Jadeja,MS Dhoni,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
109,ball,1,14.3,India,RA Jadeja,MS Dhoni,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
110,ball,1,14.4,India,RA Jadeja,MS Dhoni,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
111,ball,1,14.5,India,RA Jadeja,MS Dhoni,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
112,ball,1,14.6,India,RA Jadeja,MS Dhoni,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
113,ball,1,15.1,India,MS Dhoni,RA Jadeja,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
114,ball,1,15.2,India,MS Dhoni,RA Jadeja,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
115,ball,1,15.3,India,MS Dhoni,RA Jadeja,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
116,ball,1,15.4,India,MS Dhoni,RA Jadeja,CJ McKay,1.0,0.0,,,India_Australia,2009/11/08
117,ball,1,15.5,India,RA Jadeja,MS Dhoni,CJ McKay,1.0,0.0,,,India_Australia,2009/11/08
118,ball,1,15.6,India,MS Dhoni,RA Jadeja,CJ McKay,1.0,0.0,,,India_Australia,2009/11/08
119,ball,1,16.1,India,MS Dhoni,RA Jadeja,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
120,ball,1,16.2,India,MS Dhoni,RA Jadeja,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
121,ball,1,16.3,India,MS Dhoni,RA Jadeja,NM Hauritz,4.0,0.0,,,India_Australia,2009/11/08
122,ball,1,16.4,India,MS Dhoni,RA Jadeja,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
123,ball,1,16.5,India,MS Dhoni,RA Jadeja,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
124,ball,1,16.6,India,MS Dhoni,RA Jadeja,NM Hauritz,1.0,0.0,,,India_Australia,2009/11/08
125,ball,1,17.1,India,MS Dhoni,RA Jadeja,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
126,ball,1,17.2,India,MS Dhoni,RA Jadeja,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
127,ball,1,17.3,India,MS Dhoni,RA Jadeja,CJ McKay,1.0,0.0,,,India_Australia,2009/11/08
128,ball,1,17.4,India,RA Jadeja,MS Dhoni,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
129,ball,1,17.5,India,RA Jadeja,MS Dhoni,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
130,ball,1,17.6,India,RA Jadeja,MS Dhoni,CJ McKay,4.0,0.0,,,India_Australia,2009/11/08
131,ball,1,18.1,India,MS Dhoni,RA Jadeja,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
132,ball,1,18.2,India,MS Dhoni,RA Jadeja,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
133,ball,1,18.3,India,MS Dhoni,RA Jadeja,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
134,ball,1,18.4,India,MS Dhoni,RA Jadeja,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
135,ball,1,18.5,India,MS Dhoni,RA Jadeja,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
136,ball,1,18.6,India,MS Dhoni,RA Jadeja,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
137,ball,1,19.1,India,RA Jadeja,MS Dhoni,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
138,ball,1,19.2,India,RA Jadeja,MS Dhoni,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
139,ball,1,19.3,India,RA Jadeja,MS Dhoni,CJ McKay,1.0,0.0,,,India_Australia,2009/11/08
140,ball,1,19.4,India,MS Dhoni,RA Jadeja,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
141,ball,1,19.5,India,MS Dhoni,RA Jadeja,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
142,ball,1,19.6,India,MS Dhoni,RA Jadeja,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
143,ball,1,20.1,India,RA Jadeja,MS Dhoni,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
144,ball,1,20.2,India,RA Jadeja,MS Dhoni,NM Hauritz,1.0,0.0,,,India_Australia,2009/11/08
145,ball,1,20.3,India,MS Dhoni,RA Jadeja,NM Hauritz,2.0,0.0,,,India_Australia,2009/11/08
146,ball,1,20.4,India,MS Dhoni,RA Jadeja,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
147,ball,1,20.5,India,MS Dhoni,RA Jadeja,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
148,ball,1,20.6,India,MS Dhoni,RA Jadeja,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
149,ball,1,21.1,India,RA Jadeja,MS Dhoni,SR Watson,0.0,0.0,,,India_Australia,2009/11/08
150,ball,1,21.2,India,RA Jadeja,MS Dhoni,SR Watson,0.0,0.0,,,India_Australia,2009/11/08
151,ball,1,21.3,India,RA Jadeja,MS Dhoni,SR Watson,1.0,0.0,,,India_Australia,2009/11/08
152,ball,1,21.4,India,MS Dhoni,RA Jadeja,SR Watson,0.0,0.0,,,India_Australia,2009/11/08
153,ball,1,21.5,India,MS Dhoni,RA Jadeja,SR Watson,0.0,0.0,,,India_Australia,2009/11/08
154,ball,1,21.6,India,MS Dhoni,RA Jadeja,SR Watson,0.0,0.0,,,India_Australia,2009/11/08
155,ball,1,22.1,India,RA Jadeja,MS Dhoni,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
156,ball,1,22.2,India,RA Jadeja,MS Dhoni,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
157,ball,1,22.3,India,RA Jadeja,MS Dhoni,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
158,ball,1,22.4,India,RA Jadeja,MS Dhoni,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
159,ball,1,22.5,India,RA Jadeja,MS Dhoni,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
160,ball,1,22.6,India,RA Jadeja,MS Dhoni,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
161,ball,1,23.1,India,MS Dhoni,RA Jadeja,SR Watson,1.0,0.0,,,India_Australia,2009/11/08
162,ball,1,23.2,India,RA Jadeja,MS Dhoni,SR Watson,0.0,0.0,,,India_Australia,2009/11/08
163,ball,1,23.3,India,RA Jadeja,MS Dhoni,SR Watson,1.0,0.0,,,India_Australia,2009/11/08
164,ball,1,23.4,India,MS Dhoni,RA Jadeja,SR Watson,0.0,0.0,,,India_Australia,2009/11/08
165,ball,1,23.5,India,MS Dhoni,RA Jadeja,SR Watson,1.0,0.0,,,India_Australia,2009/11/08
166,ball,1,23.6,India,RA Jadeja,MS Dhoni,SR Watson,2.0,0.0,,,India_Australia,2009/11/08
167,ball,1,24.1,India,MS Dhoni,RA Jadeja,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
168,ball,1,24.2,India,MS Dhoni,RA Jadeja,NM Hauritz,1.0,0.0,,,India_Australia,2009/11/08
169,ball,1,24.3,India,RA Jadeja,MS Dhoni,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
170,ball,1,24.4,India,RA Jadeja,MS Dhoni,NM Hauritz,1.0,0.0,,,India_Australia,2009/11/08
171,ball,1,24.5,India,MS Dhoni,RA Jadeja,NM Hauritz,1.0,0.0,,,India_Australia,2009/11/08
172,ball,1,24.6,India,RA Jadeja,MS Dhoni,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
173,ball,1,25.1,India,MS Dhoni,RA Jadeja,SR Watson,0.0,0.0,,,India_Australia,2009/11/08
174,ball,1,25.2,India,MS Dhoni,RA Jadeja,SR Watson,1.0,0.0,,,India_Australia,2009/11/08
175,ball,1,25.3,India,RA Jadeja,MS Dhoni,SR Watson,1.0,0.0,,,India_Australia,2009/11/08
176,ball,1,25.4,India,MS Dhoni,RA Jadeja,SR Watson,0.0,0.0,,,India_Australia,2009/11/08
177,ball,1,25.5,India,MS Dhoni,RA Jadeja,SR Watson,1.0,0.0,,,India_Australia,2009/11/08
178,ball,1,25.6,India,RA Jadeja,MS Dhoni,SR Watson,0.0,0.0,,,India_Australia,2009/11/08
179,ball,1,26.1,India,MS Dhoni,RA Jadeja,AC Voges,0.0,0.0,,,India_Australia,2009/11/08
180,ball,1,26.2,India,MS Dhoni,RA Jadeja,AC Voges,1.0,0.0,,,India_Australia,2009/11/08
181,ball,1,26.3,India,RA Jadeja,MS Dhoni,AC Voges,1.0,0.0,,,India_Australia,2009/11/08
182,ball,1,26.4,India,MS Dhoni,RA Jadeja,AC Voges,0.0,0.0,,,India_Australia,2009/11/08
183,ball,1,26.5,India,MS Dhoni,RA Jadeja,AC Voges,0.0,0.0,,,India_Australia,2009/11/08
184,ball,1,26.6,India,MS Dhoni,RA Jadeja,AC Voges,1.0,0.0,,,India_Australia,2009/11/08
185,ball,1,27.1,India,MS Dhoni,RA Jadeja,SR Watson,0.0,0.0,,,India_Australia,2009/11/08
186,ball,1,27.2,India,MS Dhoni,RA Jadeja,SR Watson,0.0,0.0,,,India_Australia,2009/11/08
187,ball,1,27.3,India,MS Dhoni,RA Jadeja,SR Watson,2.0,0.0,,,India_Australia,2009/11/08
188,ball,1,27.4,India,MS Dhoni,RA Jadeja,SR Watson,1.0,0.0,,,India_Australia,2009/11/08
189,ball,1,27.5,India,RA Jadeja,MS Dhoni,SR Watson,1.0,0.0,,,India_Australia,2009/11/08
190,ball,1,27.6,India,MS Dhoni,RA Jadeja,SR Watson,0.0,0.0,,,India_Australia,2009/11/08
191,ball,1,28.1,India,RA Jadeja,MS Dhoni,AC Voges,0.0,0.0,,,India_Australia,2009/11/08
192,ball,1,28.2,India,RA Jadeja,MS Dhoni,AC Voges,0.0,0.0,,,India_Australia,2009/11/08
193,ball,1,28.3,India,RA Jadeja,MS Dhoni,AC Voges,0.0,0.0,,,India_Australia,2009/11/08
194,ball,1,28.4,India,RA Jadeja,MS Dhoni,AC Voges,1.0,0.0,,,India_Australia,2009/11/08
195,ball,1,28.5,India,MS Dhoni,RA Jadeja,AC Voges,0.0,0.0,,,India_Australia,2009/11/08
196,ball,1,28.6,India,MS Dhoni,RA Jadeja,AC Voges,0.0,0.0,,,India_Australia,2009/11/08
197,ball,1,29.1,India,RA Jadeja,MS Dhoni,SR Watson,1.0,0.0,,,India_Australia,2009/11/08
198,ball,1,29.2,India,MS Dhoni,RA Jadeja,SR Watson,0.0,0.0,,,India_Australia,2009/11/08
199,ball,1,29.3,India,MS Dhoni,RA Jadeja,SR Watson,0.0,0.0,,,India_Australia,2009/11/08
200,ball,1,29.4,India,MS Dhoni,RA Jadeja,SR Watson,0.0,0.0,,,India_Australia,2009/11/08
201,ball,1,29.5,India,MS Dhoni,RA Jadeja,SR Watson,1.0,0.0,,,India_Australia,2009/11/08
202,ball,1,29.6,India,RA Jadeja,MS Dhoni,SR Watson,0.0,0.0,,,India_Australia,2009/11/08
203,ball,1,30.1,India,MS Dhoni,RA Jadeja,DE Bollinger,0.0,0.0,lbw,MS Dhoni,India_Australia,2009/11/08
204,ball,1,30.2,India,Harbhajan Singh,RA Jadeja,DE Bollinger,0.0,0.0,,,India_Australia,2009/11/08
205,ball,1,30.3,India,Harbhajan Singh,RA Jadeja,DE Bollinger,0.0,0.0,bowled,Harbhajan Singh,India_Australia,2009/11/08
206,ball,1,30.4,India,P Kumar,RA Jadeja,DE Bollinger,4.0,0.0,,,India_Australia,2009/11/08
207,ball,1,30.5,India,P Kumar,RA Jadeja,DE Bollinger,0.0,0.0,,,India_Australia,2009/11/08
208,ball,1,30.6,India,P Kumar,RA Jadeja,DE Bollinger,0.0,1.0,,,India_Australia,2009/11/08
209,ball,1,30.7,India,P Kumar,RA Jadeja,DE Bollinger,0.0,0.0,,,India_Australia,2009/11/08
210,ball,1,31.1,India,RA Jadeja,P Kumar,NM Hauritz,1.0,0.0,,,India_Australia,2009/11/08
211,ball,1,31.2,India,P Kumar,RA Jadeja,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
212,ball,1,31.3,India,P Kumar,RA Jadeja,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
213,ball,1,31.4,India,P Kumar,RA Jadeja,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
214,ball,1,31.5,India,P Kumar,RA Jadeja,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
215,ball,1,31.6,India,P Kumar,RA Jadeja,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
216,ball,1,32.1,India,RA Jadeja,P Kumar,DE Bollinger,0.0,0.0,,,India_Australia,2009/11/08
217,ball,1,32.2,India,RA Jadeja,P Kumar,DE Bollinger,0.0,0.0,,,India_Australia,2009/11/08
218,ball,1,32.3,India,RA Jadeja,P Kumar,DE Bollinger,0.0,0.0,,,India_Australia,2009/11/08
219,ball,1,32.4,India,RA Jadeja,P Kumar,DE Bollinger,0.0,0.0,,,India_Australia,2009/11/08
220,ball,1,32.5,India,RA Jadeja,P Kumar,DE Bollinger,0.0,0.0,,,India_Australia,2009/11/08
221,ball,1,32.6,India,RA Jadeja,P Kumar,DE Bollinger,4.0,0.0,,,India_Australia,2009/11/08
222,ball,1,33.1,India,P Kumar,RA Jadeja,NM Hauritz,1.0,0.0,,,India_Australia,2009/11/08
223,ball,1,33.2,India,RA Jadeja,P Kumar,NM Hauritz,1.0,0.0,,,India_Australia,2009/11/08
224,ball,1,33.3,India,P Kumar,RA Jadeja,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
225,ball,1,33.4,India,P Kumar,RA Jadeja,NM Hauritz,1.0,0.0,,,India_Australia,2009/11/08
226,ball,1,33.5,India,RA Jadeja,P Kumar,NM Hauritz,0.0,0.0,,,India_Australia,2009/11/08
227,ball,1,33.6,India,RA Jadeja,P Kumar,NM Hauritz,2.0,0.0,,,India_Australia,2009/11/08
228,ball,1,34.1,India,P Kumar,RA Jadeja,DE Bollinger,0.0,0.0,,,India_Australia,2009/11/08
229,ball,1,34.2,India,P Kumar,RA Jadeja,DE Bollinger,1.0,0.0,,,India_Australia,2009/11/08
230,ball,1,34.3,India,RA Jadeja,P Kumar,DE Bollinger,4.0,0.0,,,India_Australia,2009/11/08
231,ball,1,34.4,India,RA Jadeja,P Kumar,DE Bollinger,0.0,0.0,,,India_Australia,2009/11/08
232,ball,1,34.5,India,RA Jadeja,P Kumar,DE Bollinger,0.0,0.0,,,India_Australia,2009/11/08
233,ball,1,34.6,India,RA Jadeja,P Kumar,DE Bollinger,1.0,0.0,,,India_Australia,2009/11/08
234,ball,1,35.1,India,RA Jadeja,P Kumar,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
235,ball,1,35.2,India,RA Jadeja,P Kumar,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
236,ball,1,35.3,India,RA Jadeja,P Kumar,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
237,ball,1,35.4,India,RA Jadeja,P Kumar,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
238,ball,1,35.5,India,RA Jadeja,P Kumar,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
239,ball,1,35.6,India,RA Jadeja,P Kumar,CJ McKay,1.0,0.0,,,India_Australia,2009/11/08
240,ball,1,36.1,India,RA Jadeja,P Kumar,MG Johnson,0.0,0.0,,,India_Australia,2009/11/08
241,ball,1,36.2,India,RA Jadeja,P Kumar,MG Johnson,1.0,0.0,,,India_Australia,2009/11/08
242,ball,1,36.3,India,P Kumar,RA Jadeja,MG Johnson,0.0,0.0,,,India_Australia,2009/11/08
243,ball,1,36.4,India,P Kumar,RA Jadeja,MG Johnson,1.0,0.0,,,India_Australia,2009/11/08
244,ball,1,36.5,India,RA Jadeja,P Kumar,MG Johnson,1.0,0.0,,,India_Australia,2009/11/08
245,ball,1,36.6,India,P Kumar,RA Jadeja,MG Johnson,0.0,0.0,,,India_Australia,2009/11/08
246,ball,1,37.1,India,RA Jadeja,P Kumar,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
247,ball,1,37.2,India,RA Jadeja,P Kumar,CJ McKay,1.0,0.0,,,India_Australia,2009/11/08
248,ball,1,37.3,India,P Kumar,RA Jadeja,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
249,ball,1,37.4,India,P Kumar,RA Jadeja,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
250,ball,1,37.5,India,P Kumar,RA Jadeja,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
251,ball,1,37.6,India,P Kumar,RA Jadeja,CJ McKay,0.0,0.0,,,India_Australia,2009/11/08
