,a,b,c,d,e,f,g,h,i,j,k,teams_playing,date_played
41,ball,1,3.4,India,RG Sharma,AM Rahane,PJ Cummins,6.0,0.0,,,Australia_India,2015/01/18
42,ball,1,3.5,India,RG Sharma,AM Rahane,PJ Cummins,4.0,0.0,,,Australia_India,2015/01/18
43,ball,1,3.6,India,RG Sharma,AM Rahane,PJ Cummins,0.0,0.0,,,Australia_India,2015/01/18
44,ball,1,4.1,India,AM Rahane,RG Sharma,MA Starc,0.0,1.0,,,Australia_India,2015/01/18
45,ball,1,4.2,India,AM Rahane,RG Sharma,MA Starc,0.0,0.0,,,Australia_India,2015/01/18
46,ball,1,4.3,India,AM Rahane,RG Sharma,MA Starc,0.0,0.0,,,Australia_India,2015/01/18
47,ball,1,4.4,India,AM Rahane,RG Sharma,MA Starc,0.0,0.0,,,Australia_India,2015/01/18
48,ball,1,4.5,India,AM Rahane,RG Sharma,MA Starc,0.0,0.0,,,Australia_India,2015/01/18
49,ball,1,4.6,India,AM Rahane,RG Sharma,MA Starc,0.0,0.0,,,Australia_India,2015/01/18
50,ball,1,4.7,India,AM Rahane,RG Sharma,MA Starc,2.0,0.0,,,Australia_India,2015/01/18
51,ball,1,5.1,India,RG Sharma,AM Rahane,GS Sandhu,0.0,0.0,,,Australia_India,2015/01/18
52,ball,1,5.2,India,RG Sharma,AM Rahane,GS Sandhu,0.0,0.0,,,Australia_India,2015/01/18
53,ball,1,5.3,India,RG Sharma,AM Rahane,GS Sandhu,1.0,0.0,,,Australia_India,2015/01/18
54,ball,1,5.4,India,AM Rahane,RG Sharma,GS Sandhu,0.0,0.0,,,Australia_India,2015/01/18
55,ball,1,5.5,India,AM Rahane,RG Sharma,GS Sandhu,0.0,0.0,,,Australia_India,2015/01/18
56,ball,1,5.6,India,AM Rahane,RG Sharma,GS Sandhu,0.0,0.0,,,Australia_India,2015/01/18
57,ball,1,6.1,India,RG Sharma,AM Rahane,PJ Cummins,0.0,0.0,,,Australia_India,2015/01/18
58,ball,1,6.2,India,RG Sharma,AM Rahane,PJ Cummins,0.0,0.0,,,Australia_India,2015/01/18
59,ball,1,6.3,India,RG Sharma,AM Rahane,PJ Cummins,0.0,0.0,,,Australia_India,2015/01/18
60,ball,1,6.4,India,RG Sharma,AM Rahane,PJ Cummins,0.0,0.0,,,Australia_India,2015/01/18
61,ball,1,6.5,India,RG Sharma,AM Rahane,PJ Cummins,0.0,1.0,,,Australia_India,2015/01/18
62,ball,1,6.6,India,RG Sharma,AM Rahane,PJ Cummins,1.0,0.0,,,Australia_India,2015/01/18
63,ball,1,6.7,India,AM Rahane,RG Sharma,PJ Cummins,0.0,0.0,,,Australia_India,2015/01/18
64,ball,1,7.1,India,RG Sharma,AM Rahane,GS Sandhu,1.0,0.0,,,Australia_India,2015/01/18
65,ball,1,7.2,India,AM Rahane,RG Sharma,GS Sandhu,0.0,0.0,caught,AM Rahane,Australia_India,2015/01/18
66,ball,1,7.3,India,V Kohli,RG Sharma,GS Sandhu,0.0,0.0,,,Australia_India,2015/01/18
67,ball,1,7.4,India,V Kohli,RG Sharma,GS Sandhu,0.0,0.0,,,Australia_India,2015/01/18
68,ball,1,7.5,India,V Kohli,RG Sharma,GS Sandhu,1.0,0.0,,,Australia_India,2015/01/18
69,ball,1,7.6,India,RG Sharma,V Kohli,GS Sandhu,0.0,1.0,,,Australia_India,2015/01/18
70,ball,1,7.7,India,RG Sharma,V Kohli,GS Sandhu,1.0,0.0,,,Australia_India,2015/01/18
71,ball,1,8.1,India,RG Sharma,V Kohli,PJ Cummins,0.0,0.0,,,Australia_India,2015/01/18
72,ball,1,8.2,India,RG Sharma,V Kohli,PJ Cummins,0.0,0.0,,,Australia_India,2015/01/18
73,ball,1,8.3,India,RG Sharma,V Kohli,PJ Cummins,0.0,0.0,,,Australia_India,2015/01/18
74,ball,1,8.4,India,RG Sharma,V Kohli,PJ Cummins,0.0,0.0,,,Australia_India,2015/01/18
75,ball,1,8.5,India,RG Sharma,V Kohli,PJ Cummins,4.0,0.0,,,Australia_India,2015/01/18
76,ball,1,8.6,India,RG Sharma,V Kohli,PJ Cummins,1.0,0.0,,,Australia_India,2015/01/18
77,ball,1,9.1,India,RG Sharma,V Kohli,GS Sandhu,0.0,0.0,,,Australia_India,2015/01/18
78,ball,1,9.2,India,RG Sharma,V Kohli,GS Sandhu,2.0,0.0,,,Australia_India,2015/01/18
79,ball,1,9.3,India,RG Sharma,V Kohli,GS Sandhu,0.0,0.0,,,Australia_India,2015/01/18
80,ball,1,9.4,India,RG Sharma,V Kohli,GS Sandhu,0.0,1.0,,,Australia_India,2015/01/18
81,ball,1,9.5,India,RG Sharma,V Kohli,GS Sandhu,1.0,0.0,,,Australia_India,2015/01/18
82,ball,1,9.6,India,V Kohli,RG Sharma,GS Sandhu,0.0,0.0,,,Australia_India,2015/01/18
83,ball,1,9.7,India,V Kohli,RG Sharma,GS Sandhu,0.0,0.0,,,Australia_India,2015/01/18
84,ball,1,10.1,India,RG Sharma,V Kohli,JP Faulkner,1.0,0.0,,,Australia_India,2015/01/18
85,ball,1,10.2,India,V Kohli,RG Sharma,JP Faulkner,2.0,0.0,,,Australia_India,2015/01/18
86,ball,1,10.3,India,V Kohli,RG Sharma,JP Faulkner,0.0,0.0,,,Australia_India,2015/01/18
87,ball,1,10.4,India,V Kohli,RG Sharma,JP Faulkner,0.0,1.0,,,Australia_India,2015/01/18
88,ball,1,10.5,India,V Kohli,RG Sharma,JP Faulkner,2.0,0.0,,,Australia_India,2015/01/18
89,ball,1,10.6,India,V Kohli,RG Sharma,JP Faulkner,2.0,0.0,,,Australia_India,2015/01/18
90,ball,1,10.7,India,V Kohli,RG Sharma,JP Faulkner,0.0,0.0,,,Australia_India,2015/01/18
91,ball,1,11.1,India,RG Sharma,V Kohli,SR Watson,0.0,0.0,,,Australia_India,2015/01/18
92,ball,1,11.2,India,RG Sharma,V Kohli,SR Watson,1.0,0.0,,,Australia_India,2015/01/18
93,ball,1,11.3,India,V Kohli,RG Sharma,SR Watson,0.0,0.0,,,Australia_India,2015/01/18
94,ball,1,11.4,India,V Kohli,RG Sharma,SR Watson,1.0,0.0,,,Australia_India,2015/01/18
95,ball,1,11.5,India,RG Sharma,V Kohli,SR Watson,1.0,0.0,,,Australia_India,2015/01/18
96,ball,1,11.6,India,V Kohli,RG Sharma,SR Watson,0.0,0.0,,,Australia_India,2015/01/18
97,ball,1,12.1,India,RG Sharma,V Kohli,JP Faulkner,1.0,0.0,,,Australia_India,2015/01/18
98,ball,1,12.2,India,V Kohli,RG Sharma,JP Faulkner,1.0,0.0,,,Australia_India,2015/01/18
99,ball,1,12.3,India,RG Sharma,V Kohli,JP Faulkner,1.0,0.0,,,Australia_India,2015/01/18
100,ball,1,12.4,India,V Kohli,RG Sharma,JP Faulkner,0.0,0.0,,,Australia_India,2015/01/18
101,ball,1,12.5,India,V Kohli,RG Sharma,JP Faulkner,0.0,0.0,caught,V Kohli,Australia_India,2015/01/18
102,ball,1,12.6,India,SK Raina,RG Sharma,JP Faulkner,0.0,0.0,,,Australia_India,2015/01/18
103,ball,1,13.1,India,RG Sharma,SK Raina,SR Watson,0.0,0.0,,,Australia_India,2015/01/18
104,ball,1,13.2,India,RG Sharma,SK Raina,SR Watson,0.0,0.0,,,Australia_India,2015/01/18
105,ball,1,13.3,India,RG Sharma,SK Raina,SR Watson,0.0,0.0,,,Australia_India,2015/01/18
106,ball,1,13.4,India,RG Sharma,SK Raina,SR Watson,1.0,0.0,,,Australia_India,2015/01/18
107,ball,1,13.5,India,SK Raina,RG Sharma,SR Watson,1.0,0.0,,,Australia_India,2015/01/18
108,ball,1,13.6,India,RG Sharma,SK Raina,SR Watson,1.0,0.0,,,Australia_India,2015/01/18
109,ball,1,14.1,India,RG Sharma,SK Raina,MA Starc,0.0,0.0,,,Australia_India,2015/01/18
110,ball,1,14.2,India,RG Sharma,SK Raina,MA Starc,0.0,0.0,,,Australia_India,2015/01/18
111,ball,1,14.3,India,RG Sharma,SK Raina,MA Starc,0.0,0.0,,,Australia_India,2015/01/18
112,ball,1,14.4,India,RG Sharma,SK Raina,MA Starc,0.0,0.0,,,Australia_India,2015/01/18
113,ball,1,14.5,India,RG Sharma,SK Raina,MA Starc,0.0,0.0,,,Australia_India,2015/01/18
114,ball,1,14.6,India,RG Sharma,SK Raina,MA Starc,0.0,0.0,,,Australia_India,2015/01/18
115,ball,1,15.1,India,SK Raina,RG Sharma,SR Watson,0.0,0.0,,,Australia_India,2015/01/18
116,ball,1,15.2,India,SK Raina,RG Sharma,SR Watson,0.0,0.0,,,Australia_India,2015/01/18
117,ball,1,15.3,India,SK Raina,RG Sharma,SR Watson,0.0,0.0,,,Australia_India,2015/01/18
118,ball,1,15.4,India,SK Raina,RG Sharma,SR Watson,1.0,0.0,,,Australia_India,2015/01/18
119,ball,1,15.5,India,RG Sharma,SK Raina,SR Watson,1.0,0.0,,,Australia_India,2015/01/18
120,ball,1,15.6,India,SK Raina,RG Sharma,SR Watson,0.0,0.0,,,Australia_India,2015/01/18
121,ball,1,16.1,India,RG Sharma,SK Raina,MA Starc,0.0,0.0,,,Australia_India,2015/01/18
122,ball,1,16.2,India,RG Sharma,SK Raina,MA Starc,6.0,0.0,,,Australia_India,2015/01/18
123,ball,1,16.3,India,RG Sharma,SK Raina,MA Starc,0.0,0.0,,,Australia_India,2015/01/18
124,ball,1,16.4,India,RG Sharma,SK Raina,MA Starc,0.0,1.0,,,Australia_India,2015/01/18
125,ball,1,16.5,India,RG Sharma,SK Raina,MA Starc,0.0,0.0,,,Australia_India,2015/01/18
126,ball,1,16.6,India,RG Sharma,SK Raina,MA Starc,0.0,0.0,,,Australia_India,2015/01/18
127,ball,1,16.7,India,RG Sharma,SK Raina,MA Starc,1.0,0.0,,,Australia_India,2015/01/18
128,ball,1,17.1,India,RG Sharma,SK Raina,SR Watson,1.0,0.0,,,Australia_India,2015/01/18
129,ball,1,17.2,India,SK Raina,RG Sharma,SR Watson,0.0,0.0,,,Australia_India,2015/01/18
130,ball,1,17.3,India,SK Raina,RG Sharma,SR Watson,1.0,0.0,,,Australia_India,2015/01/18
131,ball,1,17.4,India,RG Sharma,SK Raina,SR Watson,1.0,0.0,,,Australia_India,2015/01/18
132,ball,1,17.5,India,SK Raina,RG Sharma,SR Watson,1.0,0.0,,,Australia_India,2015/01/18
133,ball,1,17.6,India,RG Sharma,SK Raina,SR Watson,1.0,0.0,,,Australia_India,2015/01/18
134,ball,1,18.1,India,RG Sharma,SK Raina,PJ Cummins,0.0,0.0,,,Australia_India,2015/01/18
135,ball,1,18.2,India,RG Sharma,SK Raina,PJ Cummins,1.0,0.0,,,Australia_India,2015/01/18
136,ball,1,18.3,India,SK Raina,RG Sharma,PJ Cummins,0.0,0.0,,,Australia_India,2015/01/18
137,ball,1,18.4,India,SK Raina,RG Sharma,PJ Cummins,0.0,0.0,,,Australia_India,2015/01/18
138,ball,1,18.5,India,SK Raina,RG Sharma,PJ Cummins,4.0,0.0,,,Australia_India,2015/01/18
139,ball,1,18.6,India,SK Raina,RG Sharma,PJ Cummins,0.0,1.0,,,Australia_India,2015/01/18
140,ball,1,18.7,India,SK Raina,RG Sharma,PJ Cummins,1.0,0.0,,,Australia_India,2015/01/18
141,ball,1,19.1,India,SK Raina,RG Sharma,SR Watson,4.0,0.0,,,Australia_India,2015/01/18
142,ball,1,19.2,India,SK Raina,RG Sharma,SR Watson,0.0,0.0,,,Australia_India,2015/01/18
143,ball,1,19.3,India,SK Raina,RG Sharma,SR Watson,0.0,0.0,,,Australia_India,2015/01/18
144,ball,1,19.4,India,SK Raina,RG Sharma,SR Watson,1.0,0.0,,,Australia_India,2015/01/18
145,ball,1,19.5,India,RG Sharma,SK Raina,SR Watson,0.0,0.0,,,Australia_India,2015/01/18
146,ball,1,19.6,India,RG Sharma,SK Raina,SR Watson,0.0,0.0,,,Australia_India,2015/01/18
147,ball,1,20.1,India,SK Raina,RG Sharma,PJ Cummins,1.0,0.0,,,Australia_India,2015/01/18
148,ball,1,20.2,India,RG Sharma,SK Raina,PJ Cummins,4.0,0.0,,,Australia_India,2015/01/18
149,ball,1,20.3,India,RG Sharma,SK Raina,PJ Cummins,1.0,0.0,,,Australia_India,2015/01/18
150,ball,1,20.4,India,SK Raina,RG Sharma,PJ Cummins,0.0,0.0,,,Australia_India,2015/01/18
151,ball,1,20.5,India,SK Raina,RG Sharma,PJ Cummins,0.0,0.0,,,Australia_India,2015/01/18
152,ball,1,20.6,India,SK Raina,RG Sharma,PJ Cummins,1.0,0.0,,,Australia_India,2015/01/18
153,ball,1,21.1,India,SK Raina,RG Sharma,SR Watson,4.0,0.0,,,Australia_India,2015/01/18
154,ball,1,21.2,India,SK Raina,RG Sharma,SR Watson,0.0,0.0,,,Australia_India,2015/01/18
155,ball,1,21.3,India,SK Raina,RG Sharma,SR Watson,2.0,0.0,,,Australia_India,2015/01/18
156,ball,1,21.4,India,SK Raina,RG Sharma,SR Watson,1.0,0.0,,,Australia_India,2015/01/18
157,ball,1,21.5,India,RG Sharma,SK Raina,SR Watson,0.0,0.0,,,Australia_India,2015/01/18
158,ball,1,21.6,India,RG Sharma,SK Raina,SR Watson,1.0,0.0,,,Australia_India,2015/01/18
159,ball,1,22.1,India,RG Sharma,SK Raina,JP Faulkner,0.0,0.0,,,Australia_India,2015/01/18
160,ball,1,22.2,India,RG Sharma,SK Raina,JP Faulkner,0.0,0.0,,,Australia_India,2015/01/18
161,ball,1,22.3,India,RG Sharma,SK Raina,JP Faulkner,0.0,0.0,,,Australia_India,2015/01/18
162,ball,1,22.4,India,RG Sharma,SK Raina,JP Faulkner,6.0,0.0,,,Australia_India,2015/01/18
163,ball,1,22.5,India,RG Sharma,SK Raina,JP Faulkner,2.0,0.0,,,Australia_India,2015/01/18
164,ball,1,22.6,India,RG Sharma,SK Raina,JP Faulkner,1.0,0.0,,,Australia_India,2015/01/18
165,ball,1,23.1,India,RG Sharma,SK Raina,SR Watson,1.0,0.0,,,Australia_India,2015/01/18
166,ball,1,23.2,India,SK Raina,RG Sharma,SR Watson,0.0,0.0,,,Australia_India,2015/01/18
167,ball,1,23.3,India,SK Raina,RG Sharma,SR Watson,0.0,0.0,,,Australia_India,2015/01/18
168,ball,1,23.4,India,SK Raina,RG Sharma,SR Watson,0.0,1.0,,,Australia_India,2015/01/18
169,ball,1,23.5,India,SK Raina,RG Sharma,SR Watson,1.0,0.0,,,Australia_India,2015/01/18
170,ball,1,23.6,India,RG Sharma,SK Raina,SR Watson,0.0,0.0,,,Australia_India,2015/01/18
171,ball,1,23.7,India,RG Sharma,SK Raina,SR Watson,1.0,0.0,,,Australia_India,2015/01/18
172,ball,1,24.1,India,RG Sharma,SK Raina,JP Faulkner,1.0,0.0,,,Australia_India,2015/01/18
173,ball,1,24.2,India,SK Raina,RG Sharma,JP Faulkner,1.0,0.0,,,Australia_India,2015/01/18
174,ball,1,24.3,India,RG Sharma,SK Raina,JP Faulkner,0.0,0.0,,,Australia_India,2015/01/18
175,ball,1,24.4,India,RG Sharma,SK Raina,JP Faulkner,0.0,0.0,,,Australia_India,2015/01/18
176,ball,1,24.5,India,RG Sharma,SK Raina,JP Faulkner,1.0,0.0,,,Australia_India,2015/01/18
177,ball,1,24.6,India,SK Raina,RG Sharma,JP Faulkner,1.0,0.0,,,Australia_India,2015/01/18
178,ball,1,25.1,India,SK Raina,RG Sharma,GS Sandhu,0.0,0.0,,,Australia_India,2015/01/18
179,ball,1,25.2,India,SK Raina,RG Sharma,GS Sandhu,0.0,0.0,,,Australia_India,2015/01/18
180,ball,1,25.3,India,SK Raina,RG Sharma,GS Sandhu,0.0,0.0,,,Australia_India,2015/01/18
181,ball,1,25.4,India,SK Raina,RG Sharma,GS Sandhu,1.0,0.0,,,Australia_India,2015/01/18
182,ball,1,25.5,India,RG Sharma,SK Raina,GS Sandhu,1.0,0.0,,,Australia_India,2015/01/18
183,ball,1,25.6,India,SK Raina,RG Sharma,GS Sandhu,0.0,0.0,,,Australia_India,2015/01/18
184,ball,1,26.1,India,RG Sharma,SK Raina,GJ Maxwell,0.0,0.0,,,Australia_India,2015/01/18
185,ball,1,26.2,India,RG Sharma,SK Raina,GJ Maxwell,4.0,0.0,,,Australia_India,2015/01/18
186,ball,1,26.3,India,RG Sharma,SK Raina,GJ Maxwell,0.0,0.0,,,Australia_India,2015/01/18
187,ball,1,26.4,India,RG Sharma,SK Raina,GJ Maxwell,0.0,0.0,,,Australia_India,2015/01/18
188,ball,1,26.5,India,RG Sharma,SK Raina,GJ Maxwell,1.0,0.0,,,Australia_India,2015/01/18
189,ball,1,26.6,India,SK Raina,RG Sharma,GJ Maxwell,0.0,0.0,,,Australia_India,2015/01/18
190,ball,1,27.1,India,RG Sharma,SK Raina,GS Sandhu,1.0,0.0,,,Australia_India,2015/01/18
191,ball,1,27.2,India,SK Raina,RG Sharma,GS Sandhu,1.0,0.0,,,Australia_India,2015/01/18
192,ball,1,27.3,India,RG Sharma,SK Raina,GS Sandhu,1.0,0.0,,,Australia_India,2015/01/18
193,ball,1,27.4,India,SK Raina,RG Sharma,GS Sandhu,1.0,0.0,,,Australia_India,2015/01/18
194,ball,1,27.5,India,RG Sharma,SK Raina,GS Sandhu,3.0,0.0,,,Australia_India,2015/01/18
195,ball,1,27.6,India,SK Raina,RG Sharma,GS Sandhu,4.0,0.0,,,Australia_India,2015/01/18
196,ball,1,28.1,India,RG Sharma,SK Raina,GJ Maxwell,0.0,0.0,,,Australia_India,2015/01/18
197,ball,1,28.2,India,RG Sharma,SK Raina,GJ Maxwell,3.0,0.0,,,Australia_India,2015/01/18
198,ball,1,28.3,India,SK Raina,RG Sharma,GJ Maxwell,2.0,0.0,,,Australia_India,2015/01/18
199,ball,1,28.4,India,SK Raina,RG Sharma,GJ Maxwell,4.0,0.0,,,Australia_India,2015/01/18
200,ball,1,28.5,India,SK Raina,RG Sharma,GJ Maxwell,0.0,0.0,,,Australia_India,2015/01/18
201,ball,1,28.6,India,SK Raina,RG Sharma,GJ Maxwell,0.0,0.0,,,Australia_India,2015/01/18
202,ball,1,29.1,India,RG Sharma,SK Raina,GS Sandhu,0.0,0.0,,,Australia_India,2015/01/18
203,ball,1,29.2,India,RG Sharma,SK Raina,GS Sandhu,1.0,0.0,,,Australia_India,2015/01/18
204,ball,1,29.3,India,SK Raina,RG Sharma,GS Sandhu,0.0,0.0,,,Australia_India,2015/01/18
205,ball,1,29.4,India,SK Raina,RG Sharma,GS Sandhu,4.0,0.0,,,Australia_India,2015/01/18
206,ball,1,29.5,India,SK Raina,RG Sharma,GS Sandhu,0.0,0.0,,,Australia_India,2015/01/18
207,ball,1,29.6,India,SK Raina,RG Sharma,GS Sandhu,0.0,0.0,,,Australia_India,2015/01/18
208,ball,1,30.1,India,RG Sharma,SK Raina,JP Faulkner,1.0,0.0,,,Australia_India,2015/01/18
209,ball,1,30.2,India,SK Raina,RG Sharma,JP Faulkner,0.0,0.0,,,Australia_India,2015/01/18
210,ball,1,30.3,India,SK Raina,RG Sharma,JP Faulkner,0.0,0.0,,,Australia_India,2015/01/18
211,ball,1,30.4,India,SK Raina,RG Sharma,JP Faulkner,0.0,1.0,,,Australia_India,2015/01/18
212,ball,1,30.5,India,SK Raina,RG Sharma,JP Faulkner,1.0,1.0,,,Australia_India,2015/01/18
213,ball,1,30.6,India,RG Sharma,SK Raina,JP Faulkner,0.0,0.0,,,Australia_India,2015/01/18
214,ball,1,30.7,India,RG Sharma,SK Raina,JP Faulkner,0.0,0.0,,,Australia_India,2015/01/18
215,ball,1,30.8,India,RG Sharma,SK Raina,JP Faulkner,2.0,0.0,,,Australia_India,2015/01/18
216,ball,1,31.1,India,SK Raina,RG Sharma,GS Sandhu,0.0,0.0,,,Australia_India,2015/01/18
217,ball,1,31.2,India,SK Raina,RG Sharma,GS Sandhu,1.0,0.0,,,Australia_India,2015/01/18
218,ball,1,31.3,India,RG Sharma,SK Raina,GS Sandhu,1.0,0.0,,,Australia_India,2015/01/18
219,ball,1,31.4,India,SK Raina,RG Sharma,GS Sandhu,1.0,0.0,,,Australia_India,2015/01/18
220,ball,1,31.5,India,RG Sharma,SK Raina,GS Sandhu,0.0,0.0,,,Australia_India,2015/01/18
221,ball,1,31.6,India,RG Sharma,SK Raina,GS Sandhu,4.0,0.0,,,Australia_India,2015/01/18
222,ball,1,32.1,India,SK Raina,RG Sharma,JP Faulkner,1.0,0.0,,,Australia_India,2015/01/18
223,ball,1,32.2,India,RG Sharma,SK Raina,JP Faulkner,1.0,0.0,,,Australia_India,2015/01/18
224,ball,1,32.3,India,SK Raina,RG Sharma,JP Faulkner,0.0,0.0,,,Australia_India,2015/01/18
225,ball,1,32.4,India,SK Raina,RG Sharma,JP Faulkner,1.0,0.0,,,Australia_India,2015/01/18
226,ball,1,32.5,India,RG Sharma,SK Raina,JP Faulkner,4.0,0.0,,,Australia_India,2015/01/18
227,ball,1,32.6,India,RG Sharma,SK Raina,JP Faulkner,4.0,0.0,,,Australia_India,2015/01/18
228,ball,1,33.1,India,SK Raina,RG Sharma,SR Watson,0.0,0.0,,,Australia_India,2015/01/18
229,ball,1,33.2,India,SK Raina,RG Sharma,SR Watson,0.0,1.0,,,Australia_India,2015/01/18
230,ball,1,33.3,India,SK Raina,RG Sharma,SR Watson,0.0,0.0,,,Australia_India,2015/01/18
231,ball,1,33.4,India,SK Raina,RG Sharma,SR Watson,1.0,0.0,,,Australia_India,2015/01/18
232,ball,1,33.5,India,RG Sharma,SK Raina,SR Watson,0.0,0.0,,,Australia_India,2015/01/18
233,ball,1,33.6,India,RG Sharma,SK Raina,SR Watson,0.0,0.0,,,Australia_India,2015/01/18
234,ball,1,33.7,India,RG Sharma,SK Raina,SR Watson,1.0,0.0,,,Australia_India,2015/01/18
235,ball,1,34.1,India,RG Sharma,SK Raina,MA Starc,1.0,0.0,,,Australia_India,2015/01/18
236,ball,1,34.2,India,SK Raina,RG Sharma,MA Starc,1.0,0.0,,,Australia_India,2015/01/18
237,ball,1,34.3,India,RG Sharma,SK Raina,MA Starc,1.0,0.0,,,Australia_India,2015/01/18
238,ball,1,34.4,India,SK Raina,RG Sharma,MA Starc,1.0,0.0,,,Australia_India,2015/01/18
239,ball,1,34.5,India,RG Sharma,SK Raina,MA Starc,1.0,0.0,,,Australia_India,2015/01/18
240,ball,1,34.6,India,SK Raina,RG Sharma,MA Starc,0.0,0.0,caught,SK Raina,Australia_India,2015/01/18
241,ball,1,35.1,India,RG Sharma,MS Dhoni,PJ Cummins,0.0,0.0,,,Australia_India,2015/01/18
242,ball,1,35.2,India,RG Sharma,MS Dhoni,PJ Cummins,1.0,0.0,,,Australia_India,2015/01/18
243,ball,1,35.3,India,MS Dhoni,RG Sharma,PJ Cummins,0.0,0.0,,,Australia_India,2015/01/18
244,ball,1,35.4,India,MS Dhoni,RG Sharma,PJ Cummins,0.0,0.0,,,Australia_India,2015/01/18
245,ball,1,35.5,India,MS Dhoni,RG Sharma,PJ Cummins,4.0,0.0,,,Australia_India,2015/01/18
246,ball,1,35.6,India,MS Dhoni,RG Sharma,PJ Cummins,0.0,0.0,,,Australia_India,2015/01/18
247,ball,1,36.1,India,RG Sharma,MS Dhoni,MA Starc,1.0,0.0,,,Australia_India,2015/01/18
248,ball,1,36.2,India,MS Dhoni,RG Sharma,MA Starc,0.0,0.0,,,Australia_India,2015/01/18
249,ball,1,36.3,India,MS Dhoni,RG Sharma,MA Starc,0.0,0.0,,,Australia_India,2015/01/18
250,ball,1,36.4,India,MS Dhoni,RG Sharma,MA Starc,0.0,0.0,,,Australia_India,2015/01/18
251,ball,1,36.5,India,MS Dhoni,RG Sharma,MA Starc,0.0,0.0,,,Australia_India,2015/01/18
252,ball,1,36.6,India,MS Dhoni,RG Sharma,MA Starc,1.0,0.0,,,Australia_India,2015/01/18
253,ball,1,37.1,India,MS Dhoni,RG Sharma,PJ Cummins,0.0,0.0,,,Australia_India,2015/01/18
254,ball,1,37.2,India,MS Dhoni,RG Sharma,PJ Cummins,0.0,0.0,,,Australia_India,2015/01/18
255,ball,1,37.3,India,MS Dhoni,RG Sharma,PJ Cummins,0.0,0.0,,,Australia_India,2015/01/18
256,ball,1,37.4,India,MS Dhoni,RG Sharma,PJ Cummins,1.0,0.0,,,Australia_India,2015/01/18
257,ball,1,37.5,India,RG Sharma,MS Dhoni,PJ Cummins,1.0,0.0,,,Australia_India,2015/01/18
258,ball,1,37.6,India,MS Dhoni,RG Sharma,PJ Cummins,1.0,0.0,,,Australia_India,2015/01/18
259,ball,1,38.1,India,MS Dhoni,RG Sharma,JP Faulkner,4.0,0.0,,,Australia_India,2015/01/18
260,ball,1,38.2,India,MS Dhoni,RG Sharma,JP Faulkner,0.0,0.0,,,Australia_India,2015/01/18
261,ball,1,38.3,India,MS Dhoni,RG Sharma,JP Faulkner,0.0,0.0,,,Australia_India,2015/01/18
262,ball,1,38.4,India,MS Dhoni,RG Sharma,JP Faulkner,0.0,0.0,,,Australia_India,2015/01/18
263,ball,1,38.5,India,MS Dhoni,RG Sharma,JP Faulkner,0.0,0.0,,,Australia_India,2015/01/18
