,a,b,c,d,e,f,g,h,i,j,k,teams_playing,date_played
53,ball,1,5.4,Australia,PJ Hughes,AJ Finch,I Sharma,0.0,0.0,,,India_Australia,2013/10/16
54,ball,1,5.5,Australia,PJ Hughes,AJ Finch,I Sharma,2.0,0.0,,,India_Australia,2013/10/16
55,ball,1,5.6,Australia,PJ Hughes,AJ Finch,I Sharma,0.0,0.0,,,India_Australia,2013/10/16
56,ball,1,6.1,Australia,AJ Finch,PJ Hughes,B Kumar,0.0,0.0,,,India_Australia,2013/10/16
57,ball,1,6.2,Australia,AJ Finch,PJ Hughes,B Kumar,1.0,0.0,,,India_Australia,2013/10/16
58,ball,1,6.3,Australia,PJ Hughes,AJ Finch,B Kumar,0.0,0.0,,,India_Australia,2013/10/16
59,ball,1,6.4,Australia,PJ Hughes,AJ Finch,B Kumar,0.0,0.0,,,India_Australia,2013/10/16
60,ball,1,6.5,Australia,PJ Hughes,AJ Finch,B Kumar,0.0,0.0,,,India_Australia,2013/10/16
61,ball,1,6.6,Australia,PJ Hughes,AJ Finch,B Kumar,0.0,0.0,,,India_Australia,2013/10/16
62,ball,1,7.1,Australia,AJ Finch,PJ Hughes,I Sharma,0.0,0.0,,,India_Australia,2013/10/16
63,ball,1,7.2,Australia,AJ Finch,PJ Hughes,I Sharma,0.0,0.0,,,India_Australia,2013/10/16
64,ball,1,7.3,Australia,AJ Finch,PJ Hughes,I Sharma,0.0,0.0,,,India_Australia,2013/10/16
65,ball,1,7.4,Australia,AJ Finch,PJ Hughes,I Sharma,4.0,0.0,,,India_Australia,2013/10/16
66,ball,1,7.5,Australia,AJ Finch,PJ Hughes,I Sharma,0.0,0.0,,,India_Australia,2013/10/16
67,ball,1,7.6,Australia,AJ Finch,PJ Hughes,I Sharma,1.0,0.0,,,India_Australia,2013/10/16
68,ball,1,8.1,Australia,AJ Finch,PJ Hughes,B Kumar,0.0,0.0,,,India_Australia,2013/10/16
69,ball,1,8.2,Australia,AJ Finch,PJ Hughes,B Kumar,1.0,0.0,,,India_Australia,2013/10/16
70,ball,1,8.3,Australia,PJ Hughes,AJ Finch,B Kumar,1.0,0.0,,,India_Australia,2013/10/16
71,ball,1,8.4,Australia,AJ Finch,PJ Hughes,B Kumar,0.0,0.0,,,India_Australia,2013/10/16
72,ball,1,8.5,Australia,AJ Finch,PJ Hughes,B Kumar,1.0,0.0,,,India_Australia,2013/10/16
73,ball,1,8.6,Australia,PJ Hughes,AJ Finch,B Kumar,0.0,0.0,,,India_Australia,2013/10/16
74,ball,1,9.1,Australia,AJ Finch,PJ Hughes,I Sharma,2.0,0.0,,,India_Australia,2013/10/16
75,ball,1,9.2,Australia,AJ Finch,PJ Hughes,I Sharma,1.0,0.0,,,India_Australia,2013/10/16
76,ball,1,9.3,Australia,PJ Hughes,AJ Finch,I Sharma,3.0,0.0,,,India_Australia,2013/10/16
77,ball,1,9.4,Australia,AJ Finch,PJ Hughes,I Sharma,4.0,0.0,,,India_Australia,2013/10/16
78,ball,1,9.5,Australia,AJ Finch,PJ Hughes,I Sharma,0.0,0.0,,,India_Australia,2013/10/16
79,ball,1,9.6,Australia,AJ Finch,PJ Hughes,I Sharma,0.0,0.0,,,India_Australia,2013/10/16
80,ball,1,10.1,Australia,PJ Hughes,AJ Finch,B Kumar,0.0,0.0,,,India_Australia,2013/10/16
81,ball,1,10.2,Australia,PJ Hughes,AJ Finch,B Kumar,1.0,0.0,,,India_Australia,2013/10/16
82,ball,1,10.3,Australia,AJ Finch,PJ Hughes,B Kumar,0.0,0.0,,,India_Australia,2013/10/16
83,ball,1,10.4,Australia,AJ Finch,PJ Hughes,B Kumar,0.0,0.0,,,India_Australia,2013/10/16
84,ball,1,10.5,Australia,AJ Finch,PJ Hughes,B Kumar,1.0,0.0,,,India_Australia,2013/10/16
85,ball,1,10.6,Australia,PJ Hughes,AJ Finch,B Kumar,4.0,0.0,,,India_Australia,2013/10/16
86,ball,1,11.1,Australia,AJ Finch,PJ Hughes,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/16
87,ball,1,11.2,Australia,AJ Finch,PJ Hughes,R Vinay Kumar,1.0,0.0,,,India_Australia,2013/10/16
88,ball,1,11.3,Australia,PJ Hughes,AJ Finch,R Vinay Kumar,1.0,0.0,,,India_Australia,2013/10/16
89,ball,1,11.4,Australia,AJ Finch,PJ Hughes,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/16
90,ball,1,11.5,Australia,AJ Finch,PJ Hughes,R Vinay Kumar,4.0,0.0,,,India_Australia,2013/10/16
91,ball,1,11.6,Australia,AJ Finch,PJ Hughes,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/16
92,ball,1,12.1,Australia,PJ Hughes,AJ Finch,B Kumar,0.0,0.0,,,India_Australia,2013/10/16
93,ball,1,12.2,Australia,PJ Hughes,AJ Finch,B Kumar,1.0,0.0,,,India_Australia,2013/10/16
94,ball,1,12.3,Australia,AJ Finch,PJ Hughes,B Kumar,0.0,0.0,,,India_Australia,2013/10/16
95,ball,1,12.4,Australia,AJ Finch,PJ Hughes,B Kumar,0.0,0.0,,,India_Australia,2013/10/16
96,ball,1,12.5,Australia,AJ Finch,PJ Hughes,B Kumar,0.0,0.0,,,India_Australia,2013/10/16
97,ball,1,12.6,Australia,AJ Finch,PJ Hughes,B Kumar,1.0,0.0,,,India_Australia,2013/10/16
98,ball,1,13.1,Australia,AJ Finch,PJ Hughes,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/16
99,ball,1,13.2,Australia,AJ Finch,PJ Hughes,R Vinay Kumar,4.0,0.0,,,India_Australia,2013/10/16
100,ball,1,13.3,Australia,AJ Finch,PJ Hughes,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/16
101,ball,1,13.4,Australia,AJ Finch,PJ Hughes,R Vinay Kumar,2.0,0.0,,,India_Australia,2013/10/16
102,ball,1,13.5,Australia,AJ Finch,PJ Hughes,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/16
103,ball,1,13.6,Australia,AJ Finch,PJ Hughes,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/16
104,ball,1,14.1,Australia,PJ Hughes,AJ Finch,B Kumar,0.0,0.0,,,India_Australia,2013/10/16
105,ball,1,14.2,Australia,PJ Hughes,AJ Finch,B Kumar,0.0,0.0,,,India_Australia,2013/10/16
106,ball,1,14.3,Australia,PJ Hughes,AJ Finch,B Kumar,1.0,0.0,,,India_Australia,2013/10/16
107,ball,1,14.4,Australia,AJ Finch,PJ Hughes,B Kumar,1.0,0.0,,,India_Australia,2013/10/16
108,ball,1,14.5,Australia,PJ Hughes,AJ Finch,B Kumar,0.0,0.0,,,India_Australia,2013/10/16
109,ball,1,14.6,Australia,PJ Hughes,AJ Finch,B Kumar,0.0,0.0,,,India_Australia,2013/10/16
110,ball,1,15.1,Australia,AJ Finch,PJ Hughes,R Vinay Kumar,6.0,0.0,,,India_Australia,2013/10/16
111,ball,1,15.2,Australia,AJ Finch,PJ Hughes,R Vinay Kumar,0.0,0.0,run out,AJ Finch,India_Australia,2013/10/16
112,ball,1,15.3,Australia,PJ Hughes,SR Watson,R Vinay Kumar,1.0,0.0,,,India_Australia,2013/10/16
113,ball,1,15.4,Australia,SR Watson,PJ Hughes,R Vinay Kumar,4.0,0.0,,,India_Australia,2013/10/16
114,ball,1,15.5,Australia,SR Watson,PJ Hughes,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/16
115,ball,1,15.6,Australia,SR Watson,PJ Hughes,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/16
116,ball,1,16.1,Australia,PJ Hughes,SR Watson,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/16
117,ball,1,16.2,Australia,PJ Hughes,SR Watson,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/16
118,ball,1,16.3,Australia,SR Watson,PJ Hughes,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/16
119,ball,1,16.4,Australia,SR Watson,PJ Hughes,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/16
120,ball,1,16.5,Australia,SR Watson,PJ Hughes,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/16
121,ball,1,16.6,Australia,PJ Hughes,SR Watson,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/16
122,ball,1,17.1,Australia,PJ Hughes,SR Watson,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/16
123,ball,1,17.2,Australia,PJ Hughes,SR Watson,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/16
124,ball,1,17.3,Australia,PJ Hughes,SR Watson,R Vinay Kumar,1.0,0.0,,,India_Australia,2013/10/16
125,ball,1,17.4,Australia,SR Watson,PJ Hughes,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/16
126,ball,1,17.5,Australia,SR Watson,PJ Hughes,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/16
127,ball,1,17.6,Australia,SR Watson,PJ Hughes,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/16
128,ball,1,18.1,Australia,PJ Hughes,SR Watson,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/16
129,ball,1,18.2,Australia,SR Watson,PJ Hughes,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/16
130,ball,1,18.3,Australia,SR Watson,PJ Hughes,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/16
131,ball,1,18.4,Australia,PJ Hughes,SR Watson,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/16
132,ball,1,18.5,Australia,SR Watson,PJ Hughes,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/16
133,ball,1,18.6,Australia,SR Watson,PJ Hughes,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/16
134,ball,1,19.1,Australia,PJ Hughes,SR Watson,R Ashwin,0.0,0.0,,,India_Australia,2013/10/16
135,ball,1,19.2,Australia,PJ Hughes,SR Watson,R Ashwin,1.0,0.0,,,India_Australia,2013/10/16
136,ball,1,19.3,Australia,SR Watson,PJ Hughes,R Ashwin,0.0,0.0,,,India_Australia,2013/10/16
137,ball,1,19.4,Australia,SR Watson,PJ Hughes,R Ashwin,6.0,0.0,,,India_Australia,2013/10/16
138,ball,1,19.5,Australia,SR Watson,PJ Hughes,R Ashwin,2.0,0.0,,,India_Australia,2013/10/16
139,ball,1,19.6,Australia,SR Watson,PJ Hughes,R Ashwin,0.0,0.0,,,India_Australia,2013/10/16
140,ball,1,20.1,Australia,PJ Hughes,SR Watson,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/16
141,ball,1,20.2,Australia,PJ Hughes,SR Watson,RA Jadeja,2.0,0.0,,,India_Australia,2013/10/16
142,ball,1,20.3,Australia,PJ Hughes,SR Watson,RA Jadeja,2.0,0.0,,,India_Australia,2013/10/16
143,ball,1,20.4,Australia,PJ Hughes,SR Watson,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/16
144,ball,1,20.5,Australia,PJ Hughes,SR Watson,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/16
145,ball,1,20.6,Australia,PJ Hughes,SR Watson,RA Jadeja,6.0,0.0,,,India_Australia,2013/10/16
146,ball,1,21.1,Australia,SR Watson,PJ Hughes,R Ashwin,0.0,0.0,,,India_Australia,2013/10/16
147,ball,1,21.2,Australia,SR Watson,PJ Hughes,R Ashwin,1.0,0.0,,,India_Australia,2013/10/16
148,ball,1,21.3,Australia,PJ Hughes,SR Watson,R Ashwin,1.0,0.0,,,India_Australia,2013/10/16
149,ball,1,21.4,Australia,SR Watson,PJ Hughes,R Ashwin,2.0,0.0,,,India_Australia,2013/10/16
150,ball,1,21.5,Australia,SR Watson,PJ Hughes,R Ashwin,4.0,0.0,,,India_Australia,2013/10/16
151,ball,1,21.6,Australia,SR Watson,PJ Hughes,R Ashwin,0.0,0.0,,,India_Australia,2013/10/16
152,ball,1,22.1,Australia,PJ Hughes,SR Watson,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/16
153,ball,1,22.2,Australia,PJ Hughes,SR Watson,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/16
154,ball,1,22.3,Australia,SR Watson,PJ Hughes,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/16
155,ball,1,22.4,Australia,SR Watson,PJ Hughes,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/16
156,ball,1,22.5,Australia,SR Watson,PJ Hughes,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/16
157,ball,1,22.6,Australia,PJ Hughes,SR Watson,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/16
158,ball,1,23.1,Australia,PJ Hughes,SR Watson,Yuvraj Singh,0.0,0.0,,,India_Australia,2013/10/16
159,ball,1,23.2,Australia,PJ Hughes,SR Watson,Yuvraj Singh,0.0,0.0,,,India_Australia,2013/10/16
160,ball,1,23.3,Australia,PJ Hughes,SR Watson,Yuvraj Singh,0.0,0.0,,,India_Australia,2013/10/16
161,ball,1,23.4,Australia,PJ Hughes,SR Watson,Yuvraj Singh,1.0,0.0,,,India_Australia,2013/10/16
162,ball,1,23.5,Australia,SR Watson,PJ Hughes,Yuvraj Singh,4.0,0.0,,,India_Australia,2013/10/16
163,ball,1,23.6,Australia,SR Watson,PJ Hughes,Yuvraj Singh,0.0,0.0,,,India_Australia,2013/10/16
164,ball,1,24.1,Australia,PJ Hughes,SR Watson,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/16
165,ball,1,24.2,Australia,SR Watson,PJ Hughes,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/16
166,ball,1,24.3,Australia,SR Watson,PJ Hughes,RA Jadeja,4.0,0.0,,,India_Australia,2013/10/16
167,ball,1,24.4,Australia,SR Watson,PJ Hughes,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/16
168,ball,1,24.5,Australia,SR Watson,PJ Hughes,RA Jadeja,6.0,0.0,,,India_Australia,2013/10/16
169,ball,1,24.6,Australia,SR Watson,PJ Hughes,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/16
170,ball,1,25.1,Australia,PJ Hughes,SR Watson,Yuvraj Singh,4.0,0.0,,,India_Australia,2013/10/16
171,ball,1,25.2,Australia,PJ Hughes,SR Watson,Yuvraj Singh,1.0,0.0,,,India_Australia,2013/10/16
172,ball,1,25.3,Australia,SR Watson,PJ Hughes,Yuvraj Singh,4.0,0.0,,,India_Australia,2013/10/16
173,ball,1,25.4,Australia,SR Watson,PJ Hughes,Yuvraj Singh,0.0,0.0,,,India_Australia,2013/10/16
174,ball,1,25.5,Australia,SR Watson,PJ Hughes,Yuvraj Singh,1.0,0.0,,,India_Australia,2013/10/16
175,ball,1,25.6,Australia,PJ Hughes,SR Watson,Yuvraj Singh,1.0,0.0,,,India_Australia,2013/10/16
176,ball,1,26.1,Australia,PJ Hughes,SR Watson,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/16
177,ball,1,26.2,Australia,SR Watson,PJ Hughes,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/16
178,ball,1,26.3,Australia,SR Watson,PJ Hughes,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/16
179,ball,1,26.4,Australia,SR Watson,PJ Hughes,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/16
180,ball,1,26.5,Australia,PJ Hughes,SR Watson,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/16
181,ball,1,26.6,Australia,SR Watson,PJ Hughes,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/16
182,ball,1,27.1,Australia,SR Watson,PJ Hughes,Yuvraj Singh,1.0,0.0,,,India_Australia,2013/10/16
183,ball,1,27.2,Australia,PJ Hughes,SR Watson,Yuvraj Singh,1.0,0.0,,,India_Australia,2013/10/16
184,ball,1,27.3,Australia,SR Watson,PJ Hughes,Yuvraj Singh,0.0,0.0,,,India_Australia,2013/10/16
185,ball,1,27.4,Australia,SR Watson,PJ Hughes,Yuvraj Singh,4.0,0.0,,,India_Australia,2013/10/16
186,ball,1,27.5,Australia,SR Watson,PJ Hughes,Yuvraj Singh,0.0,0.0,,,India_Australia,2013/10/16
187,ball,1,27.6,Australia,SR Watson,PJ Hughes,Yuvraj Singh,1.0,0.0,,,India_Australia,2013/10/16
188,ball,1,28.1,Australia,SR Watson,PJ Hughes,R Ashwin,0.0,0.0,,,India_Australia,2013/10/16
189,ball,1,28.2,Australia,SR Watson,PJ Hughes,R Ashwin,1.0,0.0,,,India_Australia,2013/10/16
190,ball,1,28.3,Australia,PJ Hughes,SR Watson,R Ashwin,0.0,0.0,,,India_Australia,2013/10/16
191,ball,1,28.4,Australia,PJ Hughes,SR Watson,R Ashwin,1.0,0.0,,,India_Australia,2013/10/16
192,ball,1,28.5,Australia,SR Watson,PJ Hughes,R Ashwin,1.0,0.0,,,India_Australia,2013/10/16
193,ball,1,28.6,Australia,PJ Hughes,SR Watson,R Ashwin,1.0,0.0,,,India_Australia,2013/10/16
194,ball,1,29.1,Australia,PJ Hughes,SR Watson,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/16
195,ball,1,29.2,Australia,PJ Hughes,SR Watson,R Vinay Kumar,1.0,0.0,,,India_Australia,2013/10/16
196,ball,1,29.3,Australia,SR Watson,PJ Hughes,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/16
197,ball,1,29.4,Australia,SR Watson,PJ Hughes,R Vinay Kumar,0.0,1.0,,,India_Australia,2013/10/16
198,ball,1,29.5,Australia,SR Watson,PJ Hughes,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/16
199,ball,1,29.6,Australia,SR Watson,PJ Hughes,R Vinay Kumar,1.0,0.0,,,India_Australia,2013/10/16
200,ball,1,29.7,Australia,PJ Hughes,SR Watson,R Vinay Kumar,4.0,0.0,,,India_Australia,2013/10/16
201,ball,1,30.1,Australia,SR Watson,PJ Hughes,R Ashwin,6.0,0.0,,,India_Australia,2013/10/16
202,ball,1,30.2,Australia,SR Watson,PJ Hughes,R Ashwin,1.0,0.0,,,India_Australia,2013/10/16
203,ball,1,30.3,Australia,PJ Hughes,SR Watson,R Ashwin,0.0,0.0,,,India_Australia,2013/10/16
204,ball,1,30.4,Australia,PJ Hughes,SR Watson,R Ashwin,0.0,0.0,,,India_Australia,2013/10/16
205,ball,1,30.5,Australia,PJ Hughes,SR Watson,R Ashwin,0.0,0.0,,,India_Australia,2013/10/16
206,ball,1,30.6,Australia,PJ Hughes,SR Watson,R Ashwin,1.0,0.0,,,India_Australia,2013/10/16
207,ball,1,31.1,Australia,PJ Hughes,SR Watson,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/16
208,ball,1,31.2,Australia,PJ Hughes,SR Watson,R Vinay Kumar,0.0,0.0,,,India_Australia,2013/10/16
209,ball,1,31.3,Australia,PJ Hughes,SR Watson,R Vinay Kumar,4.0,0.0,,,India_Australia,2013/10/16
210,ball,1,31.4,Australia,PJ Hughes,SR Watson,R Vinay Kumar,4.0,0.0,,,India_Australia,2013/10/16
211,ball,1,31.5,Australia,PJ Hughes,SR Watson,R Vinay Kumar,1.0,0.0,,,India_Australia,2013/10/16
212,ball,1,31.6,Australia,SR Watson,PJ Hughes,R Vinay Kumar,0.0,0.0,caught,SR Watson,India_Australia,2013/10/16
213,ball,1,32.1,Australia,GJ Bailey,PJ Hughes,R Ashwin,0.0,0.0,,,India_Australia,2013/10/16
214,ball,1,32.2,Australia,GJ Bailey,PJ Hughes,R Ashwin,0.0,0.0,,,India_Australia,2013/10/16
215,ball,1,32.3,Australia,GJ Bailey,PJ Hughes,R Ashwin,1.0,0.0,,,India_Australia,2013/10/16
216,ball,1,32.4,Australia,PJ Hughes,GJ Bailey,R Ashwin,0.0,0.0,,,India_Australia,2013/10/16
217,ball,1,32.5,Australia,PJ Hughes,GJ Bailey,R Ashwin,0.0,0.0,,,India_Australia,2013/10/16
218,ball,1,32.6,Australia,PJ Hughes,GJ Bailey,R Ashwin,0.0,0.0,,,India_Australia,2013/10/16
219,ball,1,33.1,Australia,GJ Bailey,PJ Hughes,Yuvraj Singh,1.0,0.0,,,India_Australia,2013/10/16
220,ball,1,33.2,Australia,PJ Hughes,GJ Bailey,Yuvraj Singh,4.0,0.0,,,India_Australia,2013/10/16
221,ball,1,33.3,Australia,PJ Hughes,GJ Bailey,Yuvraj Singh,4.0,0.0,,,India_Australia,2013/10/16
222,ball,1,33.4,Australia,PJ Hughes,GJ Bailey,Yuvraj Singh,1.0,0.0,,,India_Australia,2013/10/16
223,ball,1,33.5,Australia,GJ Bailey,PJ Hughes,Yuvraj Singh,1.0,0.0,,,India_Australia,2013/10/16
224,ball,1,33.6,Australia,PJ Hughes,GJ Bailey,Yuvraj Singh,1.0,0.0,,,India_Australia,2013/10/16
225,ball,1,34.1,Australia,PJ Hughes,GJ Bailey,R Ashwin,0.0,0.0,,,India_Australia,2013/10/16
226,ball,1,34.2,Australia,PJ Hughes,GJ Bailey,R Ashwin,1.0,0.0,,,India_Australia,2013/10/16
227,ball,1,34.3,Australia,GJ Bailey,PJ Hughes,R Ashwin,1.0,0.0,,,India_Australia,2013/10/16
228,ball,1,34.4,Australia,PJ Hughes,GJ Bailey,R Ashwin,0.0,0.0,,,India_Australia,2013/10/16
229,ball,1,34.5,Australia,PJ Hughes,GJ Bailey,R Ashwin,0.0,0.0,,,India_Australia,2013/10/16
230,ball,1,34.6,Australia,PJ Hughes,GJ Bailey,R Ashwin,0.0,0.0,,,India_Australia,2013/10/16
231,ball,1,35.1,Australia,GJ Bailey,PJ Hughes,I Sharma,0.0,0.0,,,India_Australia,2013/10/16
232,ball,1,35.2,Australia,GJ Bailey,PJ Hughes,I Sharma,1.0,0.0,,,India_Australia,2013/10/16
233,ball,1,35.3,Australia,PJ Hughes,GJ Bailey,I Sharma,0.0,0.0,,,India_Australia,2013/10/16
234,ball,1,35.4,Australia,PJ Hughes,GJ Bailey,I Sharma,1.0,0.0,,,India_Australia,2013/10/16
235,ball,1,35.5,Australia,GJ Bailey,PJ Hughes,I Sharma,4.0,0.0,,,India_Australia,2013/10/16
236,ball,1,35.6,Australia,GJ Bailey,PJ Hughes,I Sharma,1.0,0.0,,,India_Australia,2013/10/16
237,ball,1,36.1,Australia,GJ Bailey,PJ Hughes,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/16
238,ball,1,36.2,Australia,GJ Bailey,PJ Hughes,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/16
239,ball,1,36.3,Australia,GJ Bailey,PJ Hughes,RA Jadeja,0.0,0.0,,,India_Australia,2013/10/16
240,ball,1,36.4,Australia,GJ Bailey,PJ Hughes,RA Jadeja,6.0,0.0,,,India_Australia,2013/10/16
241,ball,1,36.5,Australia,GJ Bailey,PJ Hughes,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/16
242,ball,1,36.6,Australia,PJ Hughes,GJ Bailey,RA Jadeja,1.0,0.0,,,India_Australia,2013/10/16
243,ball,1,37.1,Australia,PJ Hughes,GJ Bailey,R Ashwin,0.0,0.0,,,India_Australia,2013/10/16
244,ball,1,37.2,Australia,PJ Hughes,GJ Bailey,R Ashwin,0.0,0.0,caught,PJ Hughes,India_Australia,2013/10/16
245,ball,1,37.3,Australia,GJ Maxwell,GJ Bailey,R Ashwin,0.0,0.0,,,India_Australia,2013/10/16
246,ball,1,37.4,Australia,GJ Maxwell,GJ Bailey,R Ashwin,0.0,0.0,,,India_Australia,2013/10/16
247,ball,1,37.5,Australia,GJ Maxwell,GJ Bailey,R Ashwin,6.0,0.0,,,India_Australia,2013/10/16
248,ball,1,37.6,Australia,GJ Maxwell,GJ Bailey,R Ashwin,0.0,0.0,,,India_Australia,2013/10/16
